,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,snap_id,dnf_id,yay_id
427,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2023-03-30 19:00:39.000000,2023-03-30 18:55:50,730.0,16.0,99.0,29.0,333.0,66.0,264.0,891.0,BAyesian Model-Building Interface (Bambi) in Python.,30.0,26,True,2023-02-10 02:07:13,0.10.0,20.0,bambi,conda-forge/bambi,,,,60.0,60.0,https://pypi.org/project/bambi,3555.0,3994.0,https://anaconda.org/conda-forge/bambi,2023-02-10 13:49:00.553,19349.0,,,,,3.0,,,,,,,,,,,,,,,
428,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2023-04-05 15:21:21.000000,2022-09-28 08:58:38,127.0,,98.0,21.0,91.0,24.0,68.0,813.0,Python 3.6+ toolbox for submitting jobs to Slurm.,23.0,26,True,2021-02-01 10:18:48,1.2.0,6.0,submitit,conda-forge/submitit,,,,1052.0,1052.0,https://pypi.org/project/submitit,64575.0,65105.0,https://anaconda.org/conda-forge/submitit,2021-02-10 12:48:57.745,16974.0,,,,,3.0,,,,,,,,,,,,,,,
429,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2023-03-08 23:46:32.000000,2023-03-06 13:54:05,3661.0,2.0,312.0,67.0,669.0,31.0,513.0,779.0,The Classical Language Toolkit.,120.0,26,True,2021-06-10 16:34:40,1.0.15,66.0,cltk,,,,,230.0,230.0,https://pypi.org/project/cltk,1902.0,1902.0,,,,,,,,2.0,25.0,,,,,,,,,,,,,,
430,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2023-04-05 19:00:21.000000,2023-04-03 15:25:17,15573.0,14.0,338.0,43.0,1581.0,230.0,2939.0,755.0,An open-source application for biological image analysis.,134.0,26,False,2022-12-15 14:53:40,4.2.5,47.0,cellprofiler,,,,,17.0,17.0,https://pypi.org/project/cellprofiler,682.0,724.0,,,,,,,,3.0,4758.0,,,,,,,,,,,,,,
431,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2023-03-31 16:20:44.000000,2023-03-31 16:20:43,725.0,6.0,66.0,28.0,305.0,106.0,205.0,469.0,"Simple, concise geographical visualization in Python.",28.0,26,True,2023-01-17 10:38:11,1.9.6,28.0,geoviews,conda-forge/geoviews,,,,624.0,624.0,https://pypi.org/project/geoviews,5090.0,7718.0,https://anaconda.org/conda-forge/geoviews,2023-01-17 14:38:14.806,160323.0,,,,,3.0,,,,,,,,,,,,,,,
432,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-04-05 22:01:45.000000,2021-12-20 23:24:01,1186.0,,145.0,21.0,625.0,23.0,207.0,426.0,A package built to support working with spatial data using open source python.,43.0,26,False,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,212.0,212.0,https://pypi.org/project/earthpy,5922.0,7180.0,https://anaconda.org/conda-forge/earthpy,2021-10-04 19:35:49.510,60384.0,,,,,3.0,,,,,,,,,,,,,,,
433,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2023-04-05 01:17:44.000000,2023-03-28 18:25:09,16778.0,150.0,101.0,27.0,3480.0,465.0,3333.0,405.0,"Keep code, data, containers under control with git and git-annex.",55.0,26,False,2023-03-25 16:49:30,0.18.3,92.0,datalad,conda-forge/datalad,,,,,,https://pypi.org/project/datalad,11280.0,16489.0,https://anaconda.org/conda-forge/datalad,2023-03-25 18:48:41.360,317789.0,,,,,3.0,,,,,,,,,,,,,,,
434,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,,2017-10-15 09:56:16.000,2022-11-15 08:47:23.392000,2022-11-04 11:17:17,559.0,,38.0,15.0,54.0,6.0,25.0,198.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,12.0,26,False,2022-10-16 09:56:09,0.7.9,14.0,blis,conda-forge/cython-blis,,,,25648.0,25648.0,https://pypi.org/project/blis,4011644.0,4048364.0,https://anaconda.org/conda-forge/cython-blis,2022-11-15 08:47:23.392,1799296.0,,,,,3.0,,,,,,,,,,,,,,,
435,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2023-04-06 10:42:42.000000,2023-04-06 10:42:42,619.0,469.0,577.0,91.0,141.0,83.0,103.0,7488.0,Plug and play modules to optimize the performances of your AI systems.,39.0,25,True,,,24.0,nebullvm,,,,,8.0,8.0,https://pypi.org/project/nebullvm,1124.0,1124.0,,,,,,,,3.0,,,,,,,,,7.0,,,,,,
436,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2022-11-17 00:36:25.000000,2021-08-04 06:54:21,205.0,,1243.0,167.0,42.0,63.0,229.0,6186.0,2D and 3D Face alignment library build using pytorch.,23.0,25,False,2021-04-28 22:15:40,1.3.4,10.0,face-alignment,,,,['pytorch'],,,https://pypi.org/project/face-alignment,34567.0,34567.0,,,,,,,,3.0,,,,,,,,,,,,,,,
437,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1332.0,348.0,14.0,40.0,65.0,6050.0,Python library for processing Chinese text.,8.0,25,False,,,,snownlp,,,,,1109.0,1109.0,https://pypi.org/project/snownlp,9568.0,9568.0,,,,,,,,3.0,,,,,,,,,,,,,,,
438,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2022-09-22 23:59:19.000000,2022-09-22 23:59:07,1084.0,,958.0,187.0,325.0,323.0,291.0,5704.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,True,2020-07-24 06:14:52,0.3.1,12.0,mmdnn,,,,,104.0,104.0,https://pypi.org/project/mmdnn,634.0,689.0,,,,,,,,3.0,3627.0,,,,,,,,,,,,,,
439,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108.0,,576.0,139.0,30.0,55.0,52.0,5378.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,1.0,flashtext,conda-forge/flashtext,,,,1114.0,1114.0,https://pypi.org/project/flashtext,858034.0,858466.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,14275.0,,,,,3.0,,,,,,,,,,,,,,,
440,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2023-04-05 22:39:22.000000,2023-04-05 22:35:41,1083.0,19.0,867.0,117.0,666.0,101.0,539.0,5178.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,109.0,25,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],14.0,14.0,https://pypi.org/project/mmf,352.0,352.0,,,,,,,,3.0,,,,,,,,,,,,,,,
441,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2023-03-30 13:58:07.000000,2023-03-29 07:02:37,553.0,7.0,837.0,124.0,61.0,119.0,74.0,4886.0,Image augmentation library in Python for machine learning.,23.0,25,True,,,,Augmentor,,,,,573.0,573.0,https://pypi.org/project/Augmentor,14898.0,14898.0,,,,,,,,3.0,,,,,,,,,,,,,,,
442,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,,2016-02-10 20:06:05.000,2019-10-22 20:30:48.000000,2018-07-25 01:28:08,1796.0,,749.0,277.0,437.0,186.0,328.0,4775.0,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,25,False,2018-01-22 06:03:37,1.3.5,28.0,edward,,,,['tensorflow'],289.0,289.0,https://pypi.org/project/edward,960.0,960.0,,,,,,,,3.0,15.0,,,,,,,,,,,,,,
443,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2023-04-06 13:32:16.000000,2023-04-06 13:28:52,3075.0,142.0,546.0,89.0,3395.0,233.0,1138.0,4312.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,82.0,25,True,2023-03-27 15:09:27,1.24.0,64.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
444,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2023-03-19 17:37:08.000000,2023-03-19 17:37:07,900.0,4.0,526.0,105.0,613.0,82.0,603.0,3969.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,25,True,2022-08-21 12:49:43,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,676098.0,677895.0,https://anaconda.org/conda-forge/yellowbrick,2022-08-22 23:53:21.096,57528.0,,,,,3.0,,,,,,,,,,,,,,,
445,vaderSentiment,cjhutto/vaderSentiment,nlp,,https://github.com/cjhutto/vaderSentiment,https://github.com/cjhutto/vaderSentiment,MIT,2014-11-17 16:31:45.000,2022-11-11 08:07:23.000000,2022-04-01 13:57:36,131.0,,928.0,142.0,30.0,38.0,77.0,3909.0,VADER Sentiment Analysis. VADER (Valence Aware Dictionary and sEntiment Reasoner) is a lexicon and rule-based..,11.0,25,True,2014-11-17 16:34:37,0.5,1.0,vadersentiment,conda-forge/vadersentiment,,,,6388.0,6388.0,https://pypi.org/project/vadersentiment,238169.0,238636.0,https://anaconda.org/conda-forge/vadersentiment,2021-03-22 07:41:03.629,11691.0,,,,,3.0,,,,,,,,,,,,,,,
446,causalml,uber/causalml,others,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2023-03-28 12:40:32.000000,2023-03-26 02:17:21,497.0,4.0,624.0,79.0,255.0,79.0,238.0,3903.0,Uplift modeling and causal inference with machine learning algorithms.,49.0,25,False,2022-09-02 21:17:27,0.13.0,10.0,causalml,,,,,147.0,147.0,https://pypi.org/project/causalml,48830.0,48830.0,,,,,,,,3.0,,,,,,,,,,,,,,,
447,Lasagne,Lasagne/Lasagne,ml-frameworks,,https://github.com/Lasagne/Lasagne,https://github.com/Lasagne/Lasagne,,2014-09-11 15:31:41.000,2022-03-26 02:58:32.000000,2019-11-20 20:28:30,1161.0,,931.0,216.0,408.0,115.0,402.0,3841.0,Lightweight library to build and train neural networks in Theano.,72.0,25,False,2015-08-13 21:00:09,0.1,1.0,lasagne,,,,,977.0,977.0,https://pypi.org/project/lasagne,3775.0,3775.0,,,,,,,,3.0,,,,,,,,,,,,,,,
448,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2022-10-26 06:08:44.000000,2021-05-10 18:34:53,57.0,,404.0,39.0,54.0,97.0,43.0,3780.0,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,25,False,,,,torchsummary,,,,['pytorch'],8616.0,8616.0,https://pypi.org/project/torchsummary,142541.0,142541.0,,,,,,,,2.0,,,,,,,,,,,,,,,
449,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2023-03-17 03:25:57.000000,2022-08-06 21:47:18,182.0,,353.0,61.0,51.0,70.0,54.0,3575.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,25,True,2022-04-06 04:37:32,0.3.4,10.0,layoutparser,,,,,176.0,176.0,https://pypi.org/project/layoutparser,42500.0,42500.0,,,,,,,,3.0,,,,,,,,,,,,,,,
450,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342.0,,515.0,108.0,71.0,184.0,115.0,3042.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,25,True,2019-04-25 02:10:05,0.4.4,15.0,xlearn,,,,,118.0,118.0,https://pypi.org/project/xlearn,3504.0,3566.0,,,,,,,,3.0,3811.0,,,,,,,,,,,,,,
451,OpenPrompt,thunlp/OpenPrompt,nlp,,https://github.com/thunlp/OpenPrompt,https://github.com/thunlp/OpenPrompt,Apache-2.0,2021-09-30 09:38:45.000,2023-04-04 04:58:42.000000,2023-04-04 04:58:34,254.0,10.0,329.0,31.0,42.0,48.0,165.0,2880.0,An Open-Source Framework for Prompt-Learning.,19.0,25,True,2022-04-20 04:58:40,1.0.0,4.0,openprompt,,,,,37.0,37.0,https://pypi.org/project/openprompt,2451.0,2451.0,,,,,,,,3.0,,,,,,,,,,,,,,,
452,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2023-01-28 07:51:22.000000,2021-06-22 10:51:48,116.0,,457.0,99.0,48.0,51.0,253.0,2668.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,25,False,2019-04-08 11:28:27,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,606.0,606.0,https://pypi.org/project/neuralcoref,3812.0,4179.0,https://anaconda.org/conda-forge/neuralcoref,2020-02-21 22:10:40.453,13618.0,,,,,3.0,640.0,,,,,,,,,,,,,,
453,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-03-18 16:45:36.000000,2022-10-05 16:26:03,376.0,,200.0,46.0,480.0,27.0,70.0,2438.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,True,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,,94.0,94.0,https://pypi.org/project/m2cgen,14696.0,14696.0,,,,,,,,3.0,44.0,,,,,,,,,,,,,,
454,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-04-04 09:53:14.000000,2023-04-04 09:53:13,2773.0,52.0,922.0,121.0,443.0,51.0,286.0,2383.0,IPython Parallel: Interactive Parallel Computing in Python.,112.0,25,False,,,26.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,192254.0,201798.0,https://anaconda.org/conda-forge/ipyparallel,2023-03-28 13:49:45.722,801718.0,,,,,3.0,,,,,,,,,-7.0,,,,,,
455,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-07-16 23:44:23.000000,2021-07-10 15:56:42,447.0,,254.0,57.0,56.0,20.0,49.0,2161.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,25,False,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],510.0,510.0,https://pypi.org/project/pytorch-nlp,9472.0,9472.0,,,,,,,,3.0,,,,,,,,,,,,,,,
456,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213.0,,312.0,66.0,38.0,95.0,160.0,2153.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,25,True,,,,hyperas,,,,['tensorflow'],286.0,286.0,https://pypi.org/project/hyperas,13457.0,13457.0,,,,,,,,2.0,,,,,,,,,,,,,,,
457,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,,2014-06-30 02:07:45.000,2023-02-24 18:44:15.000000,2020-09-22 22:35:28,271.0,,315.0,80.0,54.0,150.0,68.0,2133.0,Multilingual text (NLP) processing toolkit.,26.0,25,False,,,,polyglot,,,,,952.0,952.0,https://pypi.org/project/polyglot,65118.0,65118.0,,,,,,,,3.0,,,,,,,,,,,,,,,
458,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2023-04-04 07:20:46.000000,2023-03-31 06:18:20,1463.0,65.0,192.0,43.0,1897.0,9.0,581.0,2009.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,29.0,25,True,,,11.0,towhee,,,,,,,https://pypi.org/project/towhee,2436.0,2503.0,,,,,,,,3.0,1085.0,,,,,,,,,,,,,,
459,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-06-07 08:07:35.000000,2021-07-09 11:06:18,56.0,,474.0,41.0,22.0,62.0,38.0,1958.0,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,25,False,,,2.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],3272.0,3272.0,https://pypi.org/project/mtcnn,120184.0,120404.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,8376.0,,,,,3.0,,,,,,,,,,,,,,,
460,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2023-03-26 20:34:16.000000,2023-03-26 20:34:16,2287.0,13.0,223.0,39.0,33.0,3.0,102.0,1861.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,25,False,2022-12-04 19:04:05,_10304,100.0,karateclub,conda-forge/karateclub,,,,144.0,144.0,https://pypi.org/project/karateclub,2915.0,3421.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,16703.0,,,,,2.0,,,,,,,,,,,,,,,
461,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2023-04-05 21:57:41.000000,2022-12-23 05:47:18,900.0,,188.0,49.0,202.0,124.0,135.0,1825.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",31.0,25,True,2020-08-31 21:05:46,0.11.8,5.0,graphistry,,,,['jupyter'],85.0,85.0,https://pypi.org/project/graphistry,1861.0,1861.0,,,,,,,,2.0,,,,,,,,,,,,,,,
462,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636.0,,157.0,60.0,65.0,65.0,129.0,1769.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,254.0,254.0,https://pypi.org/project/hypertools,845.0,845.0,,,,,,,,3.0,27.0,,,,,,,,,,,,,,
463,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-04-06 00:06:30.000000,2023-04-05 00:48:24,792.0,37.0,399.0,62.0,241.0,74.0,88.0,1748.0,Library for training machine learning models with privacy for training data.,53.0,25,True,2023-03-13 18:22:34,0.8.8,14.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,22809.0,22811.0,,,,,,,,2.0,96.0,,,,,,,,,,,,,,
464,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-02-22 15:28:04.000000,2023-01-04 06:06:27,1221.0,,276.0,55.0,1312.0,197.0,808.0,1656.0,A toolkit for reproducible reinforcement learning research.,79.0,25,True,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,,['tensorflow'],65.0,65.0,https://pypi.org/project/garage,495.0,495.0,,,,,,,,2.0,,,,,,,,,,,,,,,
465,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2023-04-05 11:50:10.000000,2023-04-05 11:50:10,457.0,1.0,228.0,49.0,45.0,21.0,90.0,1481.0,Contextually-keyed word vectors.,18.0,25,True,2022-12-08 13:16:53,2.0.1,17.0,sense2vec,conda-forge/sense2vec,,,,240.0,240.0,https://pypi.org/project/sense2vec,4370.0,5948.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,31498.0,,,,,3.0,50769.0,,,,,,,,,,,,,,
466,pyts,johannfaouzi/pyts,time-series-data,,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000,2023-02-07 16:54:22.000000,2023-02-07 16:54:18,386.0,2.0,148.0,25.0,75.0,39.0,32.0,1468.0,A Python package for time series classification.,13.0,25,True,2021-10-31 13:50:40,0.12.0,7.0,pyts,conda-forge/pyts,,,,348.0,348.0,https://pypi.org/project/pyts,101504.0,101906.0,https://anaconda.org/conda-forge/pyts,2021-10-31 15:13:32.850,17728.0,,,,,3.0,,,,,,,,,,,,,,,
467,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2023-03-28 15:14:01.000000,2023-03-28 14:50:36,154.0,4.0,160.0,96.0,179.0,26.0,24.0,1437.0,fklearn: Functional Machine Learning.,52.0,25,True,2023-03-28 15:00:25,2.3.0,26.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,4595.0,4595.0,,,,,,,,3.0,,,,,,,,,,,,,,,
468,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2023-03-13 19:51:24.000000,2023-01-25 23:36:03,656.0,1.0,232.0,46.0,310.0,65.0,14.0,1396.0,Mesh TensorFlow: Model Parallelism Made Easier.,49.0,25,True,2018-12-11 00:09:43,0.0.5,4.0,mesh-tensorflow,,,,['tensorflow'],790.0,790.0,https://pypi.org/project/mesh-tensorflow,38837.0,38837.0,,,,,,,,3.0,,,,,,,,,,,,,,,
469,Optimus,hi-primus/optimus,data-pipelines,,https://github.com/hi-primus/optimus,https://github.com/hi-primus/optimus,Apache-2.0,2017-07-13 02:31:18.000,2023-04-03 14:11:18.000000,2022-10-17 20:24:01,6408.0,,218.0,42.0,1028.0,9.0,207.0,1352.0,"Agile Data Preparation Workflows madeeasy with Pandas, Dask, cuDF, Dask-cuDF, Vaex and PySpark.",24.0,25,True,2020-07-19 03:05:40,2.2.32,86.0,optimuspyspark,,,,['spark'],,,https://pypi.org/project/optimuspyspark,16268.0,16268.0,,,,,,,,3.0,,,,,,,,,,,,,,,
470,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-08-04 10:28:06.000000,2022-08-04 10:15:01,159.0,,228.0,49.0,84.0,20.0,186.0,1308.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,25,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],352.0,352.0,https://pypi.org/project/gplearn,6557.0,6695.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,4711.0,,,,,3.0,,,,,,,,,,,,,,,
471,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2022-12-30 17:11:56.000000,2022-12-30 17:11:25,153.0,,167.0,31.0,16.0,5.0,63.0,1280.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",14.0,25,True,,,29.0,autoviz,conda-forge/autoviz,,,,385.0,385.0,https://pypi.org/project/autoviz,169855.0,171353.0,https://anaconda.org/conda-forge/autoviz,2022-10-03 14:11:33.149,29971.0,,,,,3.0,,,,,,,,,,,,,,,
472,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2022-12-22 14:52:10.000000,2022-12-22 14:52:10,805.0,,144.0,37.0,214.0,102.0,152.0,1152.0,Real-time stream processing for python.,48.0,25,True,,,16.0,streamz,conda-forge/streamz,,,,381.0,381.0,https://pypi.org/project/streamz,16231.0,25148.0,https://anaconda.org/conda-forge/streamz,2022-07-28 13:12:55.935,597500.0,,,,,3.0,,,,,,,,,,,,,,,
473,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2023-03-15 13:59:58.000000,2023-03-15 13:59:58,4196.0,7.0,271.0,82.0,636.0,11.0,604.0,1129.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,25,True,2023-01-31 04:15:19,23.01,27.0,pysal,conda-forge/pysal,,,,,,https://pypi.org/project/pysal,15179.0,21120.0,https://anaconda.org/conda-forge/pysal,2023-01-31 17:29:52.103,481244.0,,,,,3.0,,,,,,,,,,,,,,,
