,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
359,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2022-03-12 00:28:06.000000,2021-10-29 06:15:49,2535,,382.0,62.0,926.0,273.0,737.0,2512,StellarGraph - Machine Learning on Graphs.,36.0,27,True,2020-06-30 05:15:21,1.2.1,25.0,stellargraph,,,,['tensorflow'],162.0,162.0,https://pypi.org/project/stellargraph,29942.0,29942.0,,,,,,,,2.0,,,,,,,,,,,,,,,
360,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2022-10-13 03:41:00.000000,2022-10-13 03:40:59,1254,39.0,306.0,89.0,2100.0,200.0,949.0,2500,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",45.0,27,True,2022-06-12 11:19:30,0.9.0,100.0,pymars,,,,,,,https://pypi.org/project/pymars,26707.0,26707.0,,,,,,,,3.0,,,,,,,,,,,,,,,
361,zenml,zenml-io/zenml,data-pipelines,,https://github.com/zenml-io/zenml,https://github.com/zenml-io/zenml,Apache-2.0,2020-11-19 09:25:46.000,2022-10-13 14:37:39.000000,2022-10-12 16:17:36,5032,185.0,208.0,37.0,828.0,23.0,94.0,2428,"ZenML : Build portable, production-ready MLOps pipelines. https://zenml.io.",51.0,27,True,2022-10-12 18:19:12,0.20.3,41.0,zenml,,,,,,,https://pypi.org/project/zenml,17510.0,17510.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,
362,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2022-10-08 06:32:32.000000,2020-04-27 18:40:41,522,,896.0,161.0,214.0,38.0,145.0,2422,Performance analysis of predictive (alpha) stock factors.,25.0,27,False,2020-04-30 15:42:52,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,572.0,572.0,https://pypi.org/project/alphalens,3827.0,4120.0,https://anaconda.org/conda-forge/alphalens,2020-05-16 13:52:44.922,16418.0,,,,,2.0,,,,,,,,,,,,,,,
363,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2021-08-11 23:58:11.000000,2018-08-19 12:37:47,130,,260.0,65.0,57.0,19.0,39.0,2247,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,27,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],2385.0,2385.0,https://pypi.org/project/scikit-plot,636862.0,638878.0,https://anaconda.org/conda-forge/scikit-plot,2019-06-05 14:23:59.043,127065.0,,,,,2.0,,,,,,,,,,,,,,,
364,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2022-10-13 02:01:58.000000,2022-10-05 16:26:03,376,11.0,198.0,45.0,457.0,23.0,70.0,2233,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,27,True,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,,65.0,65.0,https://pypi.org/project/m2cgen,68119.0,68119.0,,,,,,,,3.0,39.0,,,,,,,,,,,,,,
365,Essentia,MTG/essentia,audio,,https://github.com/MTG/essentia,https://github.com/MTG/essentia,AGPL-3.0,2013-06-03 14:53:47.000,2022-08-29 13:55:20.000000,2022-08-29 13:55:05,3182,15.0,457.0,110.0,310.0,344.0,610.0,2202,"C++ library for audio and music analysis, description and synthesis, including Python bindings.",74.0,27,False,2015-03-31 16:33:30,2.0,6.0,essentia,,,,,323.0,323.0,https://pypi.org/project/essentia,3072.0,3072.0,,,,,,,,2.0,,,,,,,,,,,,,,,
366,sahi,obss/sahi,image,,https://github.com/obss/sahi,https://github.com/obss/sahi,MIT,2021-01-30 12:54:53.000,2022-10-11 13:04:39.000000,2022-10-05 12:48:09,389,36.0,310.0,30.0,384.0,,,2039,Framework agnostic sliced/tiled inference + interactive ui + error analysis plots.,19.0,27,True,2022-09-27 16:36:09,0.10.7,71.0,sahi,conda-forge/sahi,,,,143.0,143.0,https://pypi.org/project/sahi,81539.0,83429.0,https://anaconda.org/conda-forge/sahi,2022-09-27 19:31:40.283,18669.0,,,,,2.0,6719.0,,,,,,,,,,,,,,
367,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2022-07-27 22:00:22.000000,2022-07-27 21:58:40,452,7.0,304.0,62.0,133.0,17.0,72.0,1908,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,18.0,27,True,2022-07-27 22:00:22,3.2.4,20.0,pytextrank,,,,,289.0,289.0,https://pypi.org/project/pytextrank,77333.0,77333.0,,,,,,,,2.0,,,,,,,,,,,,,,,
368,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2022-09-14 04:58:56.000000,2022-09-12 20:18:10,560,11.0,207.0,62.0,30.0,44.0,79.0,1863,Fast and Easy Infinite Neural Networks in Python.,23.0,27,True,2022-09-14 04:58:56,0.6.1,14.0,neural-tangents,,,,,50.0,50.0,https://pypi.org/project/neural-tangents,2118.0,2127.0,,,,,,,,3.0,254.0,,,,,,,,,,,,,,
369,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2022-10-10 19:13:14.000000,2022-09-21 20:13:46,403,23.0,599.0,84.0,214.0,119.0,81.0,1855,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",62.0,27,True,2022-09-03 03:41:16,0.5.0,10.0,aif360,conda-forge/aif360,,,,180.0,180.0,https://pypi.org/project/aif360,4917.0,5065.0,https://anaconda.org/conda-forge/aif360,2022-09-04 13:59:05.366,3707.0,,,,,2.0,,,,,,,,,,,,,,,
370,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2022-10-13 13:47:19.000000,2022-10-13 13:42:31,831,72.0,147.0,27.0,628.0,69.0,262.0,1851,A python library for self-supervised learning on images.,19.0,27,True,2022-10-07 14:10:45,1.2.31,65.0,lightly,,,,['pytorch'],54.0,54.0,https://pypi.org/project/lightly,2846.0,2846.0,,,,,,,,2.0,,,,,,,,,,,,,,,
371,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930,,300.0,73.0,742.0,37.0,168.0,1474,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:02,0.13.1,13.0,chainercv,,,,,306.0,306.0,https://pypi.org/project/chainercv,3139.0,3139.0,,,,,,,,2.0,,,,,,,,,,,,,,,
372,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2022-10-06 16:19:55.000000,2022-10-06 16:19:55,898,7.0,492.0,110.0,249.0,5.0,288.0,1321,Execute Python code on the fly and display results in Tableau visualizations:.,46.0,27,True,2022-01-20 21:47:12,2.5.0,18.0,tabpy,anaconda/tabpy-client,,,,96.0,96.0,https://pypi.org/project/tabpy,20835.0,20885.0,https://anaconda.org/anaconda/tabpy-client,2022-05-02 20:36:07.551,3315.0,,,,,3.0,,,,,,,,,,,,,,,
373,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2022-10-12 22:09:13.000000,2022-08-17 13:15:08,2977,10.0,112.0,35.0,271.0,11.0,175.0,1312,Multi-class confusion matrix library in Python.,17.0,27,True,2022-08-17 14:09:52,3.6,39.0,pycm,,,,,171.0,171.0,https://pypi.org/project/pycm,35345.0,35345.0,,,,,,,,3.0,,,,,,,,,,,,,,,
374,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2022-08-19 13:16:19.000000,2022-06-21 11:53:05,286,,220.0,49.0,183.0,43.0,119.0,1279,Metric learning algorithms in Python.,22.0,27,True,2020-07-02 12:55:51,0.6.2,10.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],236.0,236.0,https://pypi.org/project/metric-learn,42252.0,42488.0,https://anaconda.org/conda-forge/metric-learn,2020-07-02 13:51:25.681,7316.0,,,,,3.0,,,,,,,,,,,,,,,
375,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2022-10-02 07:29:06.000000,2022-10-02 07:29:06,422,63.0,242.0,50.0,96.0,39.0,28.0,1180,Interpretability and explainability of data and machine learning models.,39.0,27,True,2020-10-28 09:32:21,0.2.1,2.0,aix360,,,,,62.0,62.0,https://pypi.org/project/aix360,1495.0,1495.0,,,,,,,,2.0,,,,,,4.0,,,,,,,,,
376,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2022-09-26 10:01:33.000000,2022-08-23 13:07:25,1409,8.0,141.0,29.0,178.0,,,1166,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",18.0,27,True,2022-08-25 07:03:24,1.1.7,31.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],670.0,670.0,https://pypi.org/project/spacy-transformers,126490.0,126978.0,https://anaconda.org/conda-forge/spacy-transformers,2022-08-13 08:19:17.589,5377.0,,,,,2.0,,,,,,,,,,,,,,,
377,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2022-10-13 12:43:21.000000,2022-10-13 12:43:21,2883,88.0,187.0,30.0,417.0,61.0,499.0,1074,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,58.0,27,True,2022-07-29 08:54:15,0.2.1,4.0,avalanche-lib,,,,,11.0,11.0,https://pypi.org/project/avalanche-lib,453.0,453.0,,,,,,,,3.0,3.0,,,,,,,,,,,,,,
378,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2022-10-06 21:00:19.000000,2022-10-06 21:00:16,538,8.0,176.0,44.0,57.0,1.0,65.0,939,Training neural models with structured signals.,36.0,27,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,,['tensorflow'],265.0,265.0,https://pypi.org/project/neural-structured-learning,14199.0,14199.0,,,,,,,,3.0,,,,,,,,,,,,,,,
379,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2022-09-06 14:51:41.037000,2022-08-25 13:37:51,1715,40.0,172.0,40.0,170.0,53.0,166.0,834,A Jupyter - Three.js bridge.,30.0,27,False,2022-08-31 09:02:38,2.4.1,17.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],21.0,21.0,https://pypi.org/project/pythreejs,74385.0,85100.0,https://anaconda.org/conda-forge/pythreejs,2022-09-06 14:51:41.037,424281.0,,,,,3.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,5205.0,,,,,,,,,,,
380,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2022-07-28 15:53:17.000000,2022-06-19 13:42:12,805,,226.0,38.0,493.0,203.0,244.0,825,Scalable Machine Learning with Dask.,76.0,27,True,2022-05-27 14:17:08,2022.5.27,27.0,dask-ml,conda-forge/dask-ml,,,,679.0,679.0,https://pypi.org/project/dask-ml,49630.0,58923.0,https://anaconda.org/conda-forge/dask-ml,2022-05-27 20:11:18.984,557604.0,,,,,3.0,,,,,,,,,,,,,,,
381,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2022-10-13 00:30:23.000000,2022-10-13 00:25:37,3656,30.0,306.0,66.0,659.0,26.0,500.0,746,The Classical Language Toolkit.,119.0,27,True,2021-06-10 16:34:40,1.0.15,66.0,cltk,,,,,209.0,209.0,https://pypi.org/project/cltk,1011.0,1011.0,,,,,,,,2.0,25.0,,,,,,,,,,,,,,
382,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2022-07-04 18:14:16.000000,2022-05-07 01:15:33,460,,93.0,31.0,101.0,22.0,64.0,745,Python bindings and utilities for GeoJSON.,48.0,27,True,,,9.0,geojson,conda-forge/geojson,,,,10243.0,10243.0,https://pypi.org/project/geojson,848885.0,856409.0,https://anaconda.org/conda-forge/geojson,2019-08-11 12:10:34.426,594431.0,,,,,3.0,,,,,,,,,,,,,,,
383,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2022-10-04 14:04:19.000000,2022-09-07 22:07:27,15510,94.0,328.0,43.0,1540.0,189.0,2921.0,711,An open-source application for biological image analysis.,131.0,27,False,2022-08-15 20:12:40,4.2.4,46.0,cellprofiler,,,,,10.0,10.0,https://pypi.org/project/cellprofiler,683.0,719.0,,,,,,,,2.0,3884.0,,,,,,,,,,,,,,
384,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2022-09-28 13:37:54.000000,2022-09-07 14:48:57,1577,6.0,222.0,39.0,1174.0,201.0,341.0,584,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",94.0,27,True,2022-09-08 23:03:47,0.27.0,34.0,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,521339.0,521339.0,,,,,,,,3.0,,,,,,,,,,,,,,,
385,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,,2010-02-06 11:43:08.000,2022-10-13 14:08:43.000000,2022-09-30 16:26:12,12319,33.0,345.0,52.0,1772.0,112.0,674.0,547,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",134.0,27,False,,,13.0,dipy,conda-forge/dipy,,,,623.0,623.0,https://pypi.org/project/dipy,17490.0,21833.0,https://anaconda.org/conda-forge/dipy,2022-03-15 06:15:21.138,334449.0,,,,,2.0,,,,,,,,,,,,,,,
386,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2022-10-13 14:03:48.000000,2022-10-07 21:27:17,16177,294.0,89.0,25.0,3324.0,548.0,3135.0,353,"Keep code, data, containers under control with git and git-annex.",50.0,27,False,2022-09-21 15:54:02,0.17.6,84.0,datalad,conda-forge/datalad,,,,,,https://pypi.org/project/datalad,11055.0,15736.0,https://anaconda.org/conda-forge/datalad,2022-10-05 16:36:53.600,257509.0,,,,,3.0,,,,,,,,,,,,,,,
387,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,,2015-11-26 09:52:06.000,2022-09-30 05:08:36.000000,2022-09-23 14:06:50,16117,1.0,4266.0,1278.0,557.0,753.0,2534.0,17238,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",272.0,26,False,2019-04-26 14:13:32,2.7,32.0,cntk,,,,,,,https://pypi.org/project/cntk,757.0,929.0,,,,,,,,3.0,13993.0,,,,,,,,,,,,,,
388,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2022-09-20 23:21:59.000000,2022-09-20 23:21:58,312,13.0,1286.0,443.0,43.0,66.0,86.0,9917,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,26,True,2019-09-26 14:58:33,2,2.0,dopamine-rl,,,,['tensorflow'],,,https://pypi.org/project/dopamine-rl,70177.0,70177.0,,,,,,,,2.0,,,,,,,,,,,,,,,
389,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2022-10-04 14:36:53.069000,2022-10-04 06:28:36,3349,87.0,607.0,128.0,126.0,91.0,809.0,7477,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",74.0,26,True,2016-02-17 09:22:48,4.0,41.0,ocrmypdf,conda-forge/ocrmypdf,,,,,,https://pypi.org/project/ocrmypdf,29377.0,30784.0,https://anaconda.org/conda-forge/ocrmypdf,2022-10-04 14:36:53.069,28149.0,,,,,3.0,,,,,,,,ocrmypdf,ocrmypdf,,,,,,
390,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2022-09-26 22:16:35.000000,2022-09-09 21:37:17,1610,4.0,731.0,144.0,1546.0,91.0,123.0,7131,Trax Deep Learning with Clear Code and Speed.,78.0,26,True,2021-10-26 20:29:38,1.4.1,18.0,trax,,,,,83.0,83.0,https://pypi.org/project/trax,4302.0,4302.0,,,,,,,,3.0,,,,,,,,,,,,,,,
391,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2022-08-09 13:09:18.000000,2021-12-21 03:31:43,507,,1027.0,155.0,406.0,54.0,440.0,6679,Automatic extraction of relevant features from time series:.,82.0,26,True,2021-12-21 03:36:40,0.19.0,11.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],,,https://pypi.org/project/tsfresh,415735.0,420372.0,https://anaconda.org/conda-forge/tsfresh,2021-12-21 18:56:28.651,273606.0,,,,,2.0,,,,,,,,,,,,,,,
392,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,,2018-07-31 23:40:46.000,2022-10-11 18:32:41.000000,2022-10-11 18:30:36,1734,12.0,791.0,173.0,1587.0,61.0,74.0,6351,A natural language modeling framework based on PyTorch.,232.0,26,False,2020-06-08 23:30:58,0.3.3,9.0,pytext-nlp,,,,['pytorch'],111.0,111.0,https://pypi.org/project/pytext-nlp,192.0,198.0,,,,,,,,2.0,306.0,,,,,,,,,,,,,,
393,faust,robinhood/faust,data-pipelines,,https://github.com/robinhood/faust,https://github.com/robinhood/faust,,2017-03-08 18:36:11.000,2022-07-23 14:20:04.000000,2020-10-09 12:59:42,4137,,533.0,136.0,291.0,227.0,239.0,6345,Python Stream Processing.,94.0,26,False,2018-05-24 05:44:13,1.0.10d3,3.0,faust,,,,,1136.0,1136.0,https://pypi.org/project/faust,35103.0,35103.0,,,,,,,,3.0,,,,,,,,,,,,,,,
394,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2022-09-27 12:42:09.000000,2022-09-23 17:14:54,649,27.0,922.0,149.0,87.0,55.0,300.0,5547,A Python scikit for building and analyzing recommender systems.,43.0,26,True,,,8.0,scikit-surprise,conda-forge/scikit-surprise,,,,,,https://pypi.org/project/scikit-surprise,105605.0,110131.0,https://anaconda.org/conda-forge/scikit-surprise,2022-09-23 18:14:00.462,258018.0,,,,,2.0,,,,,,,,,,,,,,,
395,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2022-09-18 19:55:03.000000,2022-09-18 19:55:03,775,4.0,1081.0,210.0,89.0,170.0,119.0,4998,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",27.0,26,True,,,,pyAudioAnalysis,,,,,305.0,305.0,https://pypi.org/project/pyAudioAnalysis,13584.0,13584.0,,,,,,,,3.0,,,,,,,,,,,,,,,
396,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,,2016-02-10 20:06:05.000,2019-10-22 20:30:48.000000,2018-07-25 01:28:08,1796,,754.0,277.0,437.0,186.0,328.0,4736,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,26,False,2018-01-22 06:03:37,1.3.5,28.0,edward,,,,['tensorflow'],279.0,279.0,https://pypi.org/project/edward,2672.0,2672.0,,,,,,,,3.0,15.0,,,,,,,,,,,,,,
397,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2022-04-18 14:51:39.000000,2021-03-19 15:48:33,667,,599.0,158.0,128.0,74.0,100.0,4453,A collection of infrastructure and tools for research in neural network interpretability.,40.0,26,False,2021-03-19 15:59:35,0.3.10,15.0,lucid,,,,['tensorflow'],656.0,656.0,https://pypi.org/project/lucid,1451.0,1451.0,,,,,,,,2.0,,,,,,,,,,,,,,,
398,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2022-09-19 18:16:09.000000,2022-09-19 18:16:03,572,8.0,603.0,96.0,549.0,48.0,341.0,4442,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,51.0,26,True,2020-04-03 19:06:25,0.4.0,1.0,t5,,,,['tensorflow'],118.0,118.0,https://pypi.org/project/t5,10960.0,10960.0,,,,,,,,2.0,,,,,,,,,,,,,,,
399,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2022-10-04 23:42:12.000000,2022-04-21 18:24:14,631,,923.0,283.0,223.0,10.0,355.0,3818,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,26,True,2022-04-21 20:41:22,2.2.5,23.0,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorflowonspark,180604.0,181008.0,https://anaconda.org/conda-forge/tensorflowonspark,2022-08-21 17:05:30.737,13746.0,,,,,3.0,,,,,,,,,,,,,,,
400,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2022-08-05 09:55:03.000000,2021-05-10 18:34:53,57,,403.0,36.0,53.0,94.0,43.0,3665,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,26,False,,,,torchsummary,,,,['pytorch'],6007.0,6007.0,https://pypi.org/project/torchsummary,129724.0,129724.0,,,,,,,,2.0,,,,,,,,,,,,,,,
401,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2022-09-27 13:55:45.000000,2022-08-10 10:13:11,1023,2.0,313.0,65.0,1246.0,69.0,156.0,3358,A Python toolbox for performing gradient-free optimization.,49.0,26,True,,,18.0,nevergrad,conda-forge/nevergrad,,,,388.0,388.0,https://pypi.org/project/nevergrad,32060.0,33145.0,https://anaconda.org/conda-forge/nevergrad,2021-06-14 12:44:22.518,32561.0,,,,,2.0,,,,,,,,,,,,,,,
402,facenet-pytorch,timesler/facenet-pytorch,image,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2022-07-20 00:52:45.000000,2021-12-13 12:07:11,235,,665.0,42.0,45.0,63.0,92.0,3132,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,14.0,26,True,2020-09-07 23:53:20,2.4.1,6.0,facenet-pytorch,,,,['pytorch'],884.0,884.0,https://pypi.org/project/facenet-pytorch,19814.0,32615.0,,,,,,,,3.0,448037.0,,,,,,,,,,,,,,
403,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342,,516.0,109.0,71.0,184.0,114.0,3015,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,26,True,2019-04-25 02:10:05,0.4.4,15.0,xlearn,,,,,96.0,96.0,https://pypi.org/project/xlearn,4882.0,4945.0,,,,,,,,3.0,3473.0,,,,,,,,,,,,,,
404,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2022-01-18 22:03:55.000000,2020-12-08 16:56:38,17588,,1024.0,217.0,3648.0,415.0,1106.0,2906,Unified and efficient Machine Learning.,248.0,26,False,2019-07-05 10:23:31,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,1885.0,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070,118160.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1489.0,3.0,,,,,,,,shogun,,,,,,,
405,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2022-10-12 11:20:16.000000,2022-10-10 04:34:51,459,10.0,742.0,61.0,545.0,72.0,350.0,2771,A high-performance distributed training framework for Reinforcement Learning.,33.0,26,True,2021-06-03 09:31:59,2.0.0,7.0,parl,,,,['paddle'],95.0,95.0,https://pypi.org/project/parl,758.0,758.0,,,,,,,,2.0,,,,,,,,,,,,,,,
