,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,snap_id,dnf_id,yay_id
476,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-04-19 08:38:03.000000,2023-01-31 17:24:37,1093.0,6.0,229.0,38.0,63.0,48.0,201.0,1114.0,A toolbox to iNNvestigate neural networks predictions!.,19.0,25,True,2023-01-31 17:28:47,2.0.2,3.0,innvestigate,,,,['tensorflow'],94.0,94.0,https://pypi.org/project/innvestigate,781.0,787.0,,,,,,,,2.0,54.0,,,,,,,,,,,,,,
477,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2023-04-19 22:38:06.000000,2023-04-18 20:19:30,568.0,101.0,65.0,19.0,163.0,41.0,121.0,1088.0,Elegant easy-to-use neural networks in JAX. https://docs.kidger.site/equinox/.,25.0,25,True,2023-03-27 21:19:03,0.10.2,24.0,equinox,,,,['jax'],122.0,122.0,https://pypi.org/project/equinox,6492.0,6492.0,,,,,,,,1.0,,,,,,,,,,,,,,,
478,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2023-03-04 09:51:38.000000,2023-03-04 09:51:32,452.0,5.0,99.0,20.0,296.0,26.0,238.0,998.0,Extra blocks for scikit-learn pipelines.,57.0,25,True,2022-11-02 11:39:40,0.6.14,32.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],86.0,86.0,https://pypi.org/project/scikit-lego,26295.0,27155.0,https://anaconda.org/conda-forge/scikit-lego,2022-11-03 07:39:39.512,36128.0,,,,,2.0,,,,,,,,,,,,,,,
479,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2023-01-17 18:04:41.000000,2023-01-17 18:04:41,515.0,,246.0,42.0,72.0,103.0,188.0,871.0,Gaussian Process Optimization using GPy.,49.0,25,True,2020-03-19 21:21:18,1.2.6,1.0,gpyopt,,,,,420.0,420.0,https://pypi.org/project/gpyopt,10184.0,10184.0,,,,,,,,2.0,,,,,,,,,,,,,,,
480,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-03-16 19:17:40.741000,2023-02-20 00:24:10,1723.0,8.0,176.0,40.0,173.0,56.0,172.0,862.0,A Jupyter - Three.js bridge.,30.0,25,False,2022-08-31 09:02:38,2.4.1,18.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],25.0,25.0,https://pypi.org/project/pythreejs,84679.0,95019.0,https://anaconda.org/conda-forge/pythreejs,2023-03-16 19:17:40.741,474501.0,,,,,3.0,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,4624.0,,,,,,,,,,
481,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2023-03-06 07:53:27.000000,2023-03-06 07:52:05,311.0,11.0,106.0,26.0,32.0,32.0,69.0,840.0,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,25,True,2021-04-11 17:42:31,0.5.5,5.0,pandas-bokeh,,,,['pandas'],446.0,446.0,https://pypi.org/project/pandas-bokeh,23420.0,23420.0,,,,,,,,3.0,,,,,,,,,,,,,,,
482,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2023-04-12 14:57:55.000000,2022-11-16 02:40:37,930.0,,158.0,36.0,112.0,17.0,50.0,656.0,Snowball compiler and stemming algorithms.,30.0,25,True,,,6.0,snowballstemmer,conda-forge/snowballstemmer,,,,4.0,4.0,https://pypi.org/project/snowballstemmer,8867274.0,8946796.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,6361835.0,,,,,3.0,,,,,,,,,,,,,,,
483,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2023-04-20 08:14:41.000000,2023-04-19 14:24:08,2810.0,104.0,96.0,15.0,191.0,8.0,102.0,629.0,Python bindings for MPI.,23.0,25,True,2022-11-02 14:19:49,3.1.4,11.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,175662.0,199122.0,https://anaconda.org/conda-forge/mpi4py,2022-11-03 07:59:52.887,1826533.0,,,,,3.0,11252.0,,,,,,,,,,,,,,
484,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2023-01-27 17:26:02.000000,2022-12-22 21:34:29,574.0,,75.0,28.0,313.0,60.0,27.0,350.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,25,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,,['tensorflow'],234.0,234.0,https://pypi.org/project/tensorflow-cloud,83962.0,83962.0,,,,,,,,3.0,,,,,,,,,,,,,,,
485,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2023-04-18 07:26:32.998000,2023-03-05 05:31:37,737.0,9.0,77.0,13.0,27.0,2.0,44.0,306.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,14.0,25,True,2023-03-05 05:32:23,3.0.1,56.0,pymap3d,conda-forge/pymap3d,,,,251.0,251.0,https://pypi.org/project/pymap3d,81265.0,82575.0,https://anaconda.org/conda-forge/pymap3d,2023-04-18 07:26:32.998,48493.0,,,,,3.0,,,,,,,,,,,,,,,
486,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2023-04-19 19:09:39.000000,2023-04-19 19:02:53,4019.0,72.0,45.0,16.0,694.0,191.0,198.0,260.0,Asynchronous Distributed Hyperparameter Optimization.,31.0,25,False,2023-03-02 21:02:52,0.2.7,26.0,orion,,,,,87.0,87.0,https://pypi.org/project/orion,1665.0,1665.0,,,,,,,,2.0,,,,,,,,,,,,,,,
487,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2023-04-07 22:57:12.000000,2023-03-20 20:52:01,320.0,6.0,1313.0,442.0,46.0,68.0,86.0,10077.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,24,True,2019-09-26 14:58:33,2,2.0,dopamine-rl,,,,['tensorflow'],,,https://pypi.org/project/dopamine-rl,44895.0,44895.0,,,,,,,,3.0,,,,,,,,,,,,,,,
488,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2023-04-14 19:23:15.000000,2022-11-08 22:11:16,98.0,,1630.0,195.0,66.0,73.0,33.0,8869.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,30.0,24,True,,,,english-words,,,,,,,https://pypi.org/project/english-words,330708.0,330708.0,,,,,,,,3.0,,,,,,,,,,,,,,,
489,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2022-04-22 09:08:45.000000,2020-04-16 08:02:22,154.0,,1787.0,223.0,46.0,82.0,94.0,8744.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,24,False,,,1.0,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],,,https://pypi.org/project/pretrainedmodels,127957.0,128585.0,https://anaconda.org/conda-forge/pretrainedmodels,2021-04-30 19:04:30.054,21371.0,,,,,2.0,,,,,,,,,-8.0,,,,,,
490,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2023-04-18 10:42:13.000000,2023-04-18 06:19:22,665.0,409.0,616.0,98.0,145.0,85.0,103.0,7896.0,Plug and play modules to optimize the performances of your AI systems.,39.0,24,True,,,24.0,nebullvm,,,,,9.0,9.0,https://pypi.org/project/nebullvm,897.0,897.0,,,,,,,,3.0,,,,,,,,,,,,,,,
491,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2023-01-11 07:30:37.000000,2022-08-23 22:54:23,1046.0,,932.0,240.0,214.0,46.0,197.0,4153.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,24,True,2021-05-10 18:04:30,1.0.3,6.0,tensortrade,conda-forge/tensortrade,,,,42.0,42.0,https://pypi.org/project/tensortrade,476.0,577.0,https://anaconda.org/conda-forge/tensortrade,2021-05-10 20:10:14.115,2438.0,,,,,3.0,,,,,,,,,,,,,,,
492,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-04-20 14:09:56.000000,2023-04-20 00:56:32,1406.0,86.0,705.0,140.0,1279.0,265.0,382.0,3980.0,Simple and Distributed Machine Learning.,108.0,24,True,2022-11-22 14:30:21,0.10.2,27.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,3.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,
493,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2023-03-05 22:07:59.000000,2023-03-05 22:07:59,1158.0,2.0,1281.0,350.0,56.0,40.0,84.0,3975.0,Python Algorithmic Trading Library.,11.0,24,True,,,,pyalgotrade,,,,,139.0,139.0,https://pypi.org/project/pyalgotrade,1195.0,1195.0,,,,,,,,3.0,,,,,,,,,,,,,,,
494,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2022-12-25 20:03:53.000000,2022-12-25 20:03:53,522.0,,667.0,174.0,78.0,3.0,260.0,3902.0,A python wrapper for Alpha Vantage API for financial data.,42.0,24,True,2020-12-21 02:37:29,2.3.1,5.0,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,24090.0,24207.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:30.064,3168.0,,,,,3.0,,,,,,,,,,,,,,,
495,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2023-04-20 12:21:51.000000,2022-12-02 19:48:37,904.0,,323.0,71.0,969.0,43.0,72.0,3106.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,27.0,24,True,2022-12-02 03:32:59,0.5,7.0,lit-nlp,conda-forge/lit-nlp,,,,19.0,19.0,https://pypi.org/project/lit-nlp,1009.0,2802.0,https://anaconda.org/conda-forge/lit-nlp,2021-11-09 18:19:30.401,55603.0,,,,,3.0,,,,,,,,,,,,,,,
496,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,654.0,71.0,25.0,113.0,101.0,2955.0,Neural network visualization toolkit for keras.,10.0,24,False,,,8.0,keras-vis,,,,['tensorflow'],2614.0,2614.0,https://pypi.org/project/keras-vis,3292.0,3292.0,,,,,,,,3.0,,,,,,,,,,,,,,,
497,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-03-19 16:23:14.000000,2020-03-16 04:26:47,75.0,,215.0,63.0,41.0,16.0,23.0,2585.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,24,False,,,5.0,knockknock,conda-forge/knockknock,,,,584.0,584.0,https://pypi.org/project/knockknock,15880.0,16171.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317,12237.0,,,,,3.0,,,,,,,,,,,,,,,
498,pygal,Kozea/pygal,graph,,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000,2023-03-08 10:33:28.000000,2021-11-24 21:04:02,1018.0,,398.0,130.0,129.0,162.0,244.0,2535.0,PYthon svg GrAph plotting Library.,72.0,24,False,2015-02-16 16:54:22,1.7.0,2.0,pygal,conda-forge/pygal,,,,,,https://pypi.org/project/pygal,137340.0,137984.0,https://anaconda.org/conda-forge/pygal,2023-01-20 00:24:48.867,29629.0,,,,,2.0,,,,,,,,,,,,,,,
499,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2023-03-15 06:44:08.000000,2023-03-03 12:36:36,204.0,1.0,120.0,29.0,192.0,13.0,71.0,2462.0,HiPlot makes understanding high dimensional data easy.,8.0,24,True,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,269.0,269.0,https://pypi.org/project/hiplot,34965.0,38451.0,https://anaconda.org/conda-forge/hiplot,2022-05-31 21:21:53.546,132483.0,,,,,3.0,,,,,,,,,,,,,,,
500,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,707.0,165.0,94.0,124.0,358.0,2415.0,An Algorithmic Trading Library for Crypto-Assets in Python.,149.0,24,False,,,,enigma-catalyst,,,,,25.0,25.0,https://pypi.org/project/enigma-catalyst,172.0,172.0,,,,,,,,3.0,,,,,,,,,,,,,,,
501,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2023-04-02 12:07:21.000000,2023-04-02 12:07:21,710.0,6.0,543.0,168.0,69.0,10.0,470.0,2141.0,Python sync/async framework for Interactive Brokers API.,35.0,24,True,,,21.0,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,14514.0,15155.0,https://anaconda.org/conda-forge/ib-insync,2023-01-03 03:43:36.548,28860.0,,,,,3.0,,,,,,,,,,,,,,,
502,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2023-03-29 19:08:14.000000,2021-01-07 09:40:40,648.0,,286.0,40.0,36.0,76.0,54.0,1943.0,A modular active learning framework for Python.,14.0,24,False,,,12.0,modAL,,,,['sklearn'],191.0,191.0,https://pypi.org/project/modAL,5191.0,5191.0,,,,,,,,3.0,22.0,,,,,,,,,,,,,,
503,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2023-03-04 16:25:52.000000,2022-08-12 15:43:09,249.0,,182.0,30.0,57.0,2.0,82.0,1875.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,13.0,24,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],228.0,228.0,https://pypi.org/project/checklist,5962.0,6159.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,5327.0,,,,,3.0,,,,,,,,,,,,,,,
504,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2023-04-20 08:17:02.000000,2023-04-13 04:55:19,901.0,1.0,189.0,49.0,204.0,127.0,135.0,1836.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",32.0,24,True,2020-08-31 21:05:46,0.11.8,5.0,graphistry,,,,['jupyter'],87.0,87.0,https://pypi.org/project/graphistry,1888.0,1888.0,,,,,,,,2.0,,,,,,,,,,,,,,,
505,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2022-09-18 16:01:21.000000,2022-09-18 16:01:20,637.0,,262.0,27.0,182.0,9.0,389.0,1588.0,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",22.0,24,True,2022-05-28 10:07:13,1.3,15.0,talos,,,,['tensorflow'],159.0,159.0,https://pypi.org/project/talos,1238.0,1238.0,,,,,,,,3.0,,,,,,,,,,,,,,,
506,TaskTiger,closeio/tasktiger,data-pipelines,,https://github.com/closeio/tasktiger,https://github.com/closeio/tasktiger,MIT,2015-05-14 00:26:32.000,2023-04-20 09:57:14.000000,2023-04-20 09:57:10,314.0,10.0,69.0,44.0,214.0,28.0,38.0,1269.0,Python task queue using Redis.,26.0,24,True,2023-03-02 08:05:51,0.17.1,11.0,tasktiger,,,,,26.0,26.0,https://pypi.org/project/tasktiger,732.0,732.0,,,,,,,,3.0,,,,,,,,,,,,,,,
507,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2023-04-14 08:52:41.000000,2023-04-14 08:52:38,1025.0,3.0,151.0,17.0,58.0,16.0,295.0,1256.0,PyTorch Extension Library of Optimized Scatter Operations.,25.0,24,True,2023-03-16 14:37:01,2.1.1,22.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],,,https://pypi.org/project/torch-scatter,54766.0,59800.0,https://anaconda.org/conda-forge/pytorch_scatter,2023-04-07 18:26:08.706,171162.0,,,,,2.0,,,,,,,,,,,,,,,
508,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-01-22 07:25:38.000000,2022-12-24 01:52:28,204.0,,291.0,47.0,42.0,80.0,110.0,1161.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,17.0,24,True,2020-09-13 21:05:45,0.8.4,1.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],228.0,228.0,https://pypi.org/project/keras-ocr,9708.0,26364.0,https://anaconda.org/anaconda/keras-ocr,2022-01-14 10:29:35.968,198.0,,,,,3.0,516169.0,,,,,,,,,,,,,,
509,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,222.0,73.0,415.0,51.0,147.0,1107.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,24,False,2020-02-14 05:32:03,0.8.0,8.0,chainerrl,,,,,144.0,144.0,https://pypi.org/project/chainerrl,537.0,537.0,,,,,,,,3.0,,,,,,,,,,,,,,,
510,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2023-04-06 03:34:48.000000,2023-03-20 02:19:01,750.0,16.0,95.0,25.0,104.0,21.0,42.0,1088.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",16.0,24,True,2023-03-12 22:51:16,1.3.17,30.0,imodels,,,,,41.0,41.0,https://pypi.org/project/imodels,33141.0,33141.0,,,,,,,,3.0,,,,,,,,,,,,,,,
511,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2023-02-16 09:44:09.143000,2022-10-19 11:01:06,75.0,,216.0,19.0,16.0,2.0,84.0,1061.0,Implementation of the node2vec algorithm.,11.0,24,True,2022-08-01 11:34:27,0.4.6,9.0,node2vec,conda-forge/node2vec,,,,382.0,382.0,https://pypi.org/project/node2vec,79983.0,80400.0,https://anaconda.org/conda-forge/node2vec,2023-02-16 09:44:09.143,24630.0,,,,,2.0,,,,,,,,,,,,,,,
512,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/deepmind/rlax,https://github.com/deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2023-03-17 16:14:50.000000,2023-03-17 16:14:44,198.0,5.0,71.0,32.0,98.0,6.0,18.0,1006.0,,21.0,24,False,2023-01-09 13:23:23,0.1.5,6.0,rlax,,,,['jax'],117.0,117.0,https://pypi.org/project/rlax,67531.0,67531.0,,,,,,,,3.0,,,,,,,,,,,,,,,
513,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,,2010-01-31 00:13:06.000,2023-02-26 14:18:50.000000,2023-02-26 14:18:50,1295.0,1.0,144.0,48.0,54.0,20.0,63.0,800.0,Computer Vision in Python.,33.0,24,False,2022-06-28 14:25:55,1.4.13,10.0,mahotas,conda-forge/mahotas,,,,1008.0,1008.0,https://pypi.org/project/mahotas,9584.0,13863.0,https://anaconda.org/conda-forge/mahotas,2022-11-05 05:53:35.833,363733.0,,,,,3.0,,,,,,,,,,,,,,,
514,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-04-17 01:43:20.000000,2021-03-14 16:01:01,227.0,,120.0,17.0,23.0,23.0,39.0,743.0,python partial dependence plot toolbox.,7.0,24,False,2021-03-14 16:07:34,0.2.1,2.0,pdpbox,conda-forge/pdpbox,,,,1031.0,1031.0,https://pypi.org/project/pdpbox,26002.0,26370.0,https://anaconda.org/conda-forge/pdpbox,2021-03-14 19:37:51.465,16565.0,,,,,3.0,,,,,,,,,,,,,,,
515,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146.0,,159.0,32.0,25.0,33.0,235.0,742.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,True,2019-04-04 19:44:59,0.8.2,29.0,neupy,,,,,145.0,145.0,https://pypi.org/project/neupy,4091.0,4091.0,,,,,,,,3.0,,,,,,,,,,,,,,,
516,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2023-04-20 10:18:53.000000,2023-04-20 10:18:53,867.0,411.0,34.0,11.0,122.0,38.0,181.0,616.0,The hassle-free tool for managing ML workflows on any cloud platform.,10.0,24,True,2023-04-12 13:19:48,0.7,16.0,dstack,,,,,11.0,11.0,https://pypi.org/project/dstack,1422.0,1422.0,,,,,,,,3.0,,,,,,,,,13.0,,,,,,
517,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2023-04-04 06:06:27.000000,2022-12-19 17:48:09,220.0,,81.0,13.0,31.0,28.0,21.0,603.0,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,9.0,24,True,2022-12-19 17:52:51,0.5.1,12.0,detoxify,,,,,259.0,259.0,https://pypi.org/project/detoxify,25725.0,32239.0,,,,,,,,3.0,188917.0,,,,,,,,,,,,,,
518,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,,2017-09-15 13:02:42.000,2023-04-20 08:08:13.000000,2023-04-08 22:29:39,129.0,19.0,62.0,22.0,42.0,23.0,29.0,446.0,pyspark methods to enhance developer productivity.,13.0,24,False,2023-02-17 21:55:30,0.10.0,2.0,quinn,,,,['spark'],55.0,55.0,https://pypi.org/project/quinn,876804.0,876804.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,,
519,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2023-04-17 14:48:41.000000,2023-04-13 01:46:02,908.0,75.0,139.0,23.0,762.0,51.0,355.0,390.0,MONAI Label is an intelligent open source image labeling and learning tool.,46.0,24,True,2022-12-20 05:20:49,0.6.0,13.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,614.0,2991.0,,,,,,,,3.0,49920.0,,,,,,,,,,,,,,
520,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2023-04-12 05:19:06.000000,2023-04-12 05:19:05,496.0,7.0,50.0,33.0,238.0,15.0,59.0,282.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",36.0,24,False,2023-03-02 11:45:21,1.2.2,49.0,gokart,,,,,66.0,66.0,https://pypi.org/project/gokart,1631.0,1631.0,,,,,,,,3.0,,,,,,,,,,,,,,,
521,cortex,cortexlabs/cortex,model-serialisation,,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000,2023-03-31 04:27:09.000000,2023-03-04 05:19:44,2327.0,2.0,600.0,146.0,1360.0,110.0,985.0,7920.0,Production infrastructure for machine learning at scale.,24.0,23,True,2022-09-23 18:01:31,0.42.1,63.0,cortex,,,,,,,https://pypi.org/project/cortex,1133.0,1133.0,,,,,,,,3.0,,,,,,,,,,,,,,,
522,TensorLayer,tensorlayer/tensorlayer,reinforcement-learning,,https://github.com/tensorlayer/TensorLayer,https://github.com/tensorlayer/TensorLayer,,2016-06-07 15:55:16.000,2023-02-18 07:58:21.000000,2023-02-18 07:58:21,3353.0,1.0,1589.0,464.0,698.0,23.0,441.0,7179.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,134.0,23,False,2021-01-06 07:16:21,2.2.4,76.0,tensorlayer,,,,['tensorflow'],,,https://pypi.org/project/tensorlayer,1978.0,1996.0,,,,,,,,3.0,1485.0,,,,,,,,,,,,,,
