,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,snap_id,dnf_id,yay_id
429,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2023-03-08 23:46:32.000000,2023-03-06 13:54:05,3661.0,2.0,311.0,67.0,669.0,31.0,513.0,775.0,The Classical Language Toolkit.,120.0,26,True,2021-06-10 16:34:40,1.0.15,66.0,cltk,,,,,228.0,228.0,https://pypi.org/project/cltk,2212.0,2212.0,,,,,,,,2.0,25.0,,,,,,,,,,,,,,
430,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2023-03-21 22:36:06.000000,2023-03-20 14:32:41,15569.0,37.0,338.0,43.0,1579.0,225.0,2938.0,752.0,An open-source application for biological image analysis.,134.0,26,False,2022-12-15 14:53:40,4.2.5,47.0,cellprofiler,,,,,16.0,16.0,https://pypi.org/project/cellprofiler,460.0,502.0,,,,,,,,3.0,4692.0,,,,,,,,,,,,,,
431,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-03-18 18:55:47.000000,2021-12-20 23:24:01,1186.0,,145.0,21.0,623.0,23.0,207.0,425.0,A package built to support working with spatial data using open source python.,43.0,26,False,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,209.0,209.0,https://pypi.org/project/earthpy,5782.0,7050.0,https://anaconda.org/conda-forge/earthpy,2021-10-04 19:35:49.510,59617.0,,,,,3.0,,,,,,,,,,,,,,,
432,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2023-03-23 14:21:11.000000,2023-03-22 13:39:46,16745.0,130.0,101.0,27.0,3473.0,465.0,3324.0,403.0,"Keep code, data, containers under control with git and git-annex.",55.0,26,False,2023-02-27 13:53:05,0.18.2,91.0,datalad,conda-forge/datalad,,,,,,https://pypi.org/project/datalad,11167.0,16346.0,https://anaconda.org/conda-forge/datalad,2023-02-28 05:11:52.909,310745.0,,,,,3.0,,,,,,,,,,,,,,,
433,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2023-01-27 17:26:02.000000,2022-12-22 21:34:29,574.0,,76.0,28.0,313.0,60.0,27.0,345.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,26,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,,['tensorflow'],223.0,223.0,https://pypi.org/project/tensorflow-cloud,93629.0,93629.0,,,,,,,,3.0,,,,,,,,,,,,,,,
434,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2023-03-22 08:28:11.000000,2023-03-20 20:52:01,320.0,6.0,1304.0,442.0,44.0,67.0,86.0,10047.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,25,True,2019-09-26 14:58:33,2,2.0,dopamine-rl,,,,['tensorflow'],,,https://pypi.org/project/dopamine-rl,153375.0,153375.0,,,,,,,,2.0,,,,,,,,,,,,,,,
435,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2023-02-18 18:16:34.802000,2023-02-15 20:15:59,196.0,17.0,440.0,74.0,35.0,45.0,26.0,9251.0,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",15.0,25,False,2023-02-15 20:16:12,1.0.0,5.0,prettymaps,conda-forge/prettymaps,,,,14.0,14.0,https://pypi.org/project/prettymaps,1037.0,1122.0,https://anaconda.org/conda-forge/prettymaps,2023-02-18 18:16:34.802,1197.0,,,,,3.0,,,,,,,,,,8.0,,,,,
436,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2023-02-15 22:45:56.000000,2023-02-15 22:45:51,1613.0,1.0,755.0,145.0,1551.0,98.0,124.0,7420.0,Trax Deep Learning with Clear Code and Speed.,78.0,25,True,2021-10-26 20:29:38,1.4.1,18.0,trax,,,,,103.0,103.0,https://pypi.org/project/trax,6853.0,6853.0,,,,,,,,3.0,,,,,,,,,,,,,,,
437,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2023-03-23 13:24:41.000000,2023-03-22 13:59:56,543.0,411.0,521.0,86.0,126.0,73.0,88.0,7018.0,Plug and play modules to optimize the performances of your AI systems.,35.0,25,True,,,22.0,nebullvm,,,,,8.0,8.0,https://pypi.org/project/nebullvm,1133.0,1133.0,,,,,,,,3.0,,,,,,,,,,7.0,,,,,
438,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2022-11-17 00:36:25.000000,2021-08-04 06:54:21,205.0,,1242.0,166.0,42.0,62.0,229.0,6167.0,2D and 3D Face alignment library build using pytorch.,23.0,25,False,2021-04-28 22:15:40,1.3.4,10.0,face-alignment,,,,['pytorch'],,,https://pypi.org/project/face-alignment,28687.0,28687.0,,,,,,,,3.0,,,,,,,,,,,,,,,
439,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1331.0,347.0,14.0,40.0,65.0,6038.0,Python library for processing Chinese text.,8.0,25,False,,,,snownlp,,,,,1101.0,1101.0,https://pypi.org/project/snownlp,8865.0,8865.0,,,,,,,,3.0,,,,,,,,,,,,,,,
440,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2022-09-22 23:59:19.000000,2022-09-22 23:59:07,1084.0,,957.0,186.0,325.0,324.0,290.0,5696.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,True,2020-07-24 06:14:52,0.3.1,12.0,mmdnn,,,,,104.0,104.0,https://pypi.org/project/mmdnn,608.0,664.0,,,,,,,,3.0,3622.0,,,,,,,,,,,,,,
441,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108.0,,577.0,138.0,30.0,55.0,52.0,5374.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,1.0,flashtext,conda-forge/flashtext,,,,1104.0,1104.0,https://pypi.org/project/flashtext,819237.0,819678.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,14124.0,,,,,3.0,,,,,,,,,,,,,,,
442,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2023-03-15 10:29:04.000000,2023-02-02 10:46:34,1079.0,15.0,866.0,117.0,660.0,152.0,486.0,5168.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,109.0,25,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],14.0,14.0,https://pypi.org/project/mmf,349.0,349.0,,,,,,,,3.0,,,,,,,,,,,,,,,
443,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2023-03-23 13:49:43.000000,2023-03-22 15:06:37,1239.0,196.0,231.0,50.0,1131.0,41.0,368.0,5122.0,Qdrant - Vector Search Engine and Database for the next generation of AI applications. Also available in the cloud..,35.0,25,True,2023-03-17 19:58:47,1.1.0,42.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
444,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2023-03-22 11:52:39.000000,2023-01-04 02:42:28,11334.0,42.0,1446.0,142.0,3078.0,649.0,937.0,4918.0,An Industrial Grade Federated Learning Framework.,88.0,25,True,2022-12-29 10:38:05,1.10.0,41.0,ETAF,,,,,,,https://pypi.org/project/ETAF,,,,,,,,,,2.0,,,,,,,,,,,,,,,
445,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,,2016-02-10 20:06:05.000,2019-10-22 20:30:48.000000,2018-07-25 01:28:08,1796.0,,748.0,277.0,437.0,186.0,328.0,4770.0,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,25,False,2018-01-22 06:03:37,1.3.5,28.0,edward,,,,['tensorflow'],289.0,289.0,https://pypi.org/project/edward,1020.0,1020.0,,,,,,,,3.0,15.0,,,,,,,,,,,,,,
446,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2023-03-23 11:00:01.000000,2023-03-22 18:27:59,3053.0,129.0,542.0,89.0,3370.0,227.0,1133.0,4289.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,81.0,25,True,2023-02-24 15:33:46,1.23.0,63.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
447,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2023-01-11 07:30:37.000000,2022-08-23 22:54:23,1046.0,,931.0,240.0,214.0,45.0,196.0,4123.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,25,True,2021-05-10 18:04:30,1.0.3,6.0,tensortrade,conda-forge/tensortrade,,,,42.0,42.0,https://pypi.org/project/tensortrade,608.0,708.0,https://anaconda.org/conda-forge/tensortrade,2021-05-10 20:10:14.115,2307.0,,,,,3.0,,,,,,,,,,,,,,,
448,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2023-03-19 17:37:08.000000,2023-03-19 17:37:07,900.0,4.0,525.0,105.0,613.0,81.0,603.0,3946.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,25,True,2022-08-21 12:49:43,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,864879.0,866692.0,https://anaconda.org/conda-forge/yellowbrick,2022-08-22 23:53:21.096,56210.0,,,,,3.0,,,,,,,,,,,,,,,
449,vaderSentiment,cjhutto/vaderSentiment,nlp,,https://github.com/cjhutto/vaderSentiment,https://github.com/cjhutto/vaderSentiment,MIT,2014-11-17 16:31:45.000,2022-11-11 08:07:23.000000,2022-04-01 13:57:36,131.0,,924.0,141.0,30.0,38.0,77.0,3894.0,VADER Sentiment Analysis. VADER (Valence Aware Dictionary and sEntiment Reasoner) is a lexicon and rule-based..,11.0,25,True,2014-11-17 16:34:37,0.5,1.0,vadersentiment,conda-forge/vadersentiment,,,,6311.0,6311.0,https://pypi.org/project/vadersentiment,223651.0,224132.0,https://anaconda.org/conda-forge/vadersentiment,2021-03-22 07:41:03.629,11557.0,,,,,3.0,,,,,,,,,,,,,,,
450,causalml,uber/causalml,others,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2023-03-19 22:26:04.000000,2023-03-18 19:51:22,496.0,3.0,614.0,77.0,253.0,78.0,238.0,3873.0,Uplift modeling and causal inference with machine learning algorithms.,49.0,25,False,2022-09-02 21:17:27,0.13.0,10.0,causalml,,,,,146.0,146.0,https://pypi.org/project/causalml,48588.0,48588.0,,,,,,,,3.0,,,,,,,,,,,,,,,
451,Lasagne,Lasagne/Lasagne,ml-frameworks,,https://github.com/Lasagne/Lasagne,https://github.com/Lasagne/Lasagne,,2014-09-11 15:31:41.000,2022-03-26 02:58:32.000000,2019-11-20 20:28:30,1161.0,,932.0,216.0,408.0,115.0,402.0,3843.0,Lightweight library to build and train neural networks in Theano.,72.0,25,False,2015-08-13 21:00:09,0.1,1.0,lasagne,,,,,972.0,972.0,https://pypi.org/project/lasagne,4020.0,4020.0,,,,,,,,3.0,,,,,,,,,,,,,,,
452,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2022-10-26 06:08:44.000000,2021-05-10 18:34:53,57.0,,404.0,38.0,54.0,97.0,43.0,3773.0,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,25,False,,,,torchsummary,,,,['pytorch'],8432.0,8432.0,https://pypi.org/project/torchsummary,142220.0,142220.0,,,,,,,,2.0,,,,,,,,,,,,,,,
453,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2023-03-17 03:25:57.000000,2022-08-06 21:47:18,182.0,,348.0,60.0,51.0,67.0,54.0,3549.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,25,True,2022-04-06 04:37:32,0.3.4,10.0,layoutparser,,,,,162.0,162.0,https://pypi.org/project/layoutparser,42402.0,42402.0,,,,,,,,3.0,,,,,,,,,,,,,,,
454,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2023-03-23 11:33:55.000000,2023-03-22 09:41:38,201.0,1.0,293.0,87.0,81.0,41.0,31.0,3301.0,Python library that makes it easy for data scientists to create charts.,25.0,25,True,2023-03-22 09:44:26,3.1.0,19.0,chartify,conda-forge/chartify,,,,71.0,71.0,https://pypi.org/project/chartify,4224.0,4700.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628,24776.0,,,,,3.0,,,,,,,,,,,,,,,
455,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342.0,,515.0,108.0,71.0,185.0,114.0,3039.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,25,True,2019-04-25 02:10:05,0.4.4,15.0,xlearn,,,,,118.0,118.0,https://pypi.org/project/xlearn,3066.0,3129.0,,,,,,,,3.0,3788.0,,,,,,,,,,,,,,
456,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-03-18 16:45:36.000000,2022-10-05 16:26:03,376.0,,202.0,46.0,480.0,27.0,70.0,2424.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,True,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,,90.0,90.0,https://pypi.org/project/m2cgen,15244.0,15244.0,,,,,,,,3.0,43.0,,,,,,,,,,,,,,
457,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-07-16 23:44:23.000000,2021-07-10 15:56:42,447.0,,254.0,57.0,56.0,20.0,49.0,2160.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,25,False,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],507.0,507.0,https://pypi.org/project/pytorch-nlp,9292.0,9292.0,,,,,,,,3.0,,,,,,,,,,,,,,,
458,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213.0,1.0,312.0,65.0,38.0,94.0,159.0,2154.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,25,True,,,,hyperas,,,,['tensorflow'],286.0,286.0,https://pypi.org/project/hyperas,13116.0,13116.0,,,,,,,,2.0,,,,,,,,,,,,,,,
459,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,,2014-06-30 02:07:45.000,2023-02-24 18:44:15.000000,2020-09-22 22:35:28,271.0,,314.0,80.0,54.0,150.0,68.0,2126.0,Multilingual text (NLP) processing toolkit.,26.0,25,False,,,,polyglot,,,,,947.0,947.0,https://pypi.org/project/polyglot,68733.0,68733.0,,,,,,,,3.0,,,,,,,,,,,,,,,
460,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-06-07 08:07:35.000000,2021-07-09 11:06:18,56.0,,471.0,41.0,22.0,62.0,38.0,1947.0,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,25,False,,,2.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],3218.0,3218.0,https://pypi.org/project/mtcnn,112010.0,112230.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,8153.0,,,,,3.0,,,,,,,,,,,,,,,
461,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2023-03-23 11:17:01.000000,2023-03-23 08:41:55,1456.0,68.0,190.0,43.0,1889.0,7.0,578.0,1934.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,29.0,25,True,,,11.0,towhee,,,,,,,https://pypi.org/project/towhee,1740.0,1812.0,,,,,,,,3.0,1084.0,,,,,,,,,,,,,,
462,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2023-03-22 15:59:23.000000,2022-12-23 05:47:18,900.0,,187.0,50.0,199.0,118.0,134.0,1822.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",31.0,25,True,2020-08-31 21:05:46,0.11.8,5.0,graphistry,,,,['jupyter'],85.0,85.0,https://pypi.org/project/graphistry,2154.0,2154.0,,,,,,,,2.0,,,,,,,,,,,,,,,
463,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636.0,,157.0,60.0,65.0,65.0,129.0,1767.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,251.0,251.0,https://pypi.org/project/hypertools,925.0,925.0,,,,,,,,3.0,27.0,,,,,,,,,,,,,,
464,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-03-21 23:26:22.000000,2023-03-16 19:35:57,785.0,30.0,395.0,62.0,234.0,73.0,88.0,1738.0,Library for training machine learning models with privacy for training data.,53.0,25,True,2023-03-13 18:22:34,0.8.8,14.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,24892.0,24894.0,,,,,,,,2.0,96.0,,,,,,,,,,,,,,
465,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2022-12-08 09:57:51.000000,2022-12-08 09:17:58,456.0,,228.0,49.0,44.0,20.0,90.0,1480.0,Contextually-keyed word vectors.,18.0,25,True,2022-12-08 13:16:53,2.0.1,17.0,sense2vec,conda-forge/sense2vec,,,,238.0,238.0,https://pypi.org/project/sense2vec,4583.0,6162.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,31159.0,,,,,3.0,49473.0,,,,,,,,,,,,,,
466,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2023-03-13 19:51:24.000000,2023-01-25 23:36:03,656.0,1.0,232.0,46.0,310.0,65.0,14.0,1387.0,Mesh TensorFlow: Model Parallelism Made Easier.,49.0,25,True,2018-12-11 00:09:43,0.0.5,4.0,mesh-tensorflow,,,,['tensorflow'],786.0,786.0,https://pypi.org/project/mesh-tensorflow,41102.0,41102.0,,,,,,,,3.0,,,,,,,,,,,,,,,
467,Optimus,hi-primus/optimus,data-pipelines,,https://github.com/hi-primus/optimus,https://github.com/hi-primus/optimus,Apache-2.0,2017-07-13 02:31:18.000,2023-03-20 14:10:49.000000,2022-10-17 20:24:01,6408.0,,218.0,42.0,1028.0,9.0,207.0,1346.0,"Agile Data Preparation Workflows madeeasy with Pandas, Dask, cuDF, Dask-cuDF, Vaex and PySpark.",24.0,25,True,2020-07-19 03:05:40,2.2.32,86.0,optimuspyspark,,,,['spark'],,,https://pypi.org/project/optimuspyspark,17433.0,17433.0,,,,,,,,3.0,,,,,,,,,,,,,,,
468,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-08-04 10:28:06.000000,2022-08-04 10:15:01,159.0,,227.0,49.0,84.0,19.0,186.0,1295.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,25,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],348.0,348.0,https://pypi.org/project/gplearn,6411.0,6550.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,4598.0,,,,,3.0,,,,,,,,,,,,,,,
469,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2023-03-23 14:07:37.000000,2023-03-22 21:18:20,5809.0,127.0,234.0,46.0,2029.0,262.0,1063.0,1232.0,cuGraph - RAPIDS Graph Analytics Library.,94.0,25,True,2023-02-09 21:21:10,23.02.00,25.0,cugraph,conda-forge/libcugraph,,,,2.0,2.0,https://pypi.org/project/cugraph,177.0,738.0,https://anaconda.org/conda-forge/libcugraph,2021-04-29 03:53:20.856,12904.0,,,,,2.0,,,,,,,,,,,,,,,
470,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2022-12-22 14:52:10.000000,2022-12-22 14:52:10,805.0,,142.0,37.0,214.0,101.0,152.0,1148.0,Real-time stream processing for python.,48.0,25,True,,,16.0,streamz,conda-forge/streamz,,,,375.0,375.0,https://pypi.org/project/streamz,17086.0,25889.0,https://anaconda.org/conda-forge/streamz,2022-07-28 13:12:55.935,581021.0,,,,,3.0,,,,,,,,,,,,,,,
471,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2023-03-15 13:59:58.000000,2023-03-15 13:59:58,4196.0,7.0,271.0,82.0,636.0,11.0,604.0,1125.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,25,True,2023-01-31 04:15:19,23.01,27.0,pysal,conda-forge/pysal,,,,,,https://pypi.org/project/pysal,14103.0,20088.0,https://anaconda.org/conda-forge/pysal,2023-01-31 17:29:52.103,478838.0,,,,,3.0,,,,,,,,,,,,,,,
472,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2023-03-21 17:36:14.000000,2023-03-20 02:19:01,750.0,51.0,95.0,24.0,104.0,21.0,42.0,1067.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",16.0,25,True,2023-03-12 22:51:16,1.3.17,30.0,imodels,,,,,40.0,40.0,https://pypi.org/project/imodels,54481.0,54481.0,,,,,,,,3.0,,,,,,,,,,,,,,,
473,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2023-03-01 01:21:38.000000,2022-07-03 12:07:58,412.0,,311.0,36.0,295.0,18.0,198.0,1051.0,A research toolkit for particle swarm optimization in Python.,44.0,25,True,2020-11-14 05:18:38,.1.2.0,15.0,pyswarms,,,,,238.0,238.0,https://pypi.org/project/pyswarms,7875.0,7875.0,,,,,,,,3.0,,,,,,,,,,,,,,,
474,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2023-03-22 22:46:30.000000,2023-03-22 22:46:27,525.0,73.0,60.0,20.0,146.0,37.0,115.0,1051.0,Elegant easy-to-use neural networks in JAX. https://docs.kidger.site/equinox/.,20.0,25,True,2023-02-21 23:31:05,0.10.1,23.0,equinox,,,,['jax'],109.0,109.0,https://pypi.org/project/equinox,11159.0,11159.0,,,,,,,,1.0,,,,,,,,,,,,,,,
475,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2023-03-04 09:51:38.000000,2023-03-04 09:51:32,452.0,5.0,100.0,19.0,296.0,26.0,238.0,987.0,Extra blocks for scikit-learn pipelines.,57.0,25,True,2022-11-02 11:39:40,0.6.14,32.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],83.0,83.0,https://pypi.org/project/scikit-lego,29991.0,30836.0,https://anaconda.org/conda-forge/scikit-lego,2022-11-03 07:39:39.512,34656.0,,,,,2.0,,,,,,,,,,,,,,,
476,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2023-01-17 18:04:41.000000,2023-01-17 18:04:41,515.0,1.0,246.0,42.0,72.0,103.0,188.0,860.0,Gaussian Process Optimization using GPy.,49.0,25,True,2020-03-19 21:21:18,1.2.6,1.0,gpyopt,,,,,413.0,413.0,https://pypi.org/project/gpyopt,27837.0,27837.0,,,,,,,,2.0,,,,,,,,,,,,,,,
