,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,snap_id,dnf_id,yay_id
358,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-01-25 19:23:46.000000,2023-01-19 19:43:04,5445,89.0,563.0,111.0,1371.0,89.0,503.0,5197.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",76.0,27,True,,,30.0,perspective-python,conda-forge/perspective,,,['jupyter'],6.0,6.0,https://pypi.org/project/perspective-python,4765.0,13864.0,https://anaconda.org/conda-forge/perspective,2023-01-19 20:35:26.787,244927.0,,,,,3.0,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,1199.0,,,,,,,,,,
359,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2022-11-14 14:53:09.000000,2022-09-18 19:55:03,775,,1098.0,210.0,90.0,172.0,120.0,5109.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",27.0,27,True,,,,pyAudioAnalysis,,,,,329.0,329.0,https://pypi.org/project/pyAudioAnalysis,20799.0,20799.0,,,,,,,,3.0,,,,,,,,,,,,,,,
360,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2023-01-25 10:47:06.000000,2023-01-17 18:33:06,583,11.0,628.0,97.0,568.0,49.0,342.0,4652.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,54.0,27,True,2020-04-03 19:06:25,0.4.0,1.0,t5,,,,['tensorflow'],143.0,143.0,https://pypi.org/project/t5,10076.0,10076.0,,,,,,,,2.0,,,,,,,,,,,,,,,
361,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2022-12-26 20:01:08.000000,2022-12-26 20:01:08,516,13.0,623.0,104.0,147.0,21.0,301.0,4610.0,Python-tesseract is an optical character recognition (OCR) tool for python.,41.0,27,True,2022-03-14 19:28:46,0.3.10,23.0,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,599336.0,612337.0,https://anaconda.org/conda-forge/pytesseract,2022-03-15 01:11:17.076,546070.0,,,,,2.0,,,,,,,,,,,,,,,
362,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2022-12-27 16:47:03.000000,2022-12-27 16:46:58,241,1.0,765.0,126.0,35.0,44.0,138.0,4423.0,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,21.0,27,True,,,4.0,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],752.0,752.0,https://pypi.org/project/torchdiffeq,618716.0,619008.0,https://anaconda.org/conda-forge/torchdiffeq,2021-06-03 13:23:15.112,9354.0,,,,,2.0,,,,,,,,,,,,,,,
363,pomegranate,jmschrei/pomegranate,probabilistics,,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000,2022-11-29 20:50:22.000000,2022-11-29 20:50:22,935,1.0,547.0,104.0,320.0,75.0,616.0,3010.0,"Fast, flexible and easy to use probabilistic modelling in Python.",66.0,27,True,2016-03-30 20:01:37,0.4.0,8.0,pomegranate,conda-forge/pomegranate,,,,822.0,822.0,https://pypi.org/project/pomegranate,32021.0,34651.0,https://anaconda.org/conda-forge/pomegranate,2022-09-19 21:08:05.664,110500.0,,,,,3.0,,,,,,,,,,,,,,,
364,fastNLP,fastnlp/fastNLP,nlp,,https://github.com/fastnlp/fastNLP,https://github.com/fastnlp/fastNLP,Apache-2.0,2018-03-07 13:30:20.000,2023-01-24 17:37:06.000000,2022-12-13 03:52:09,2484,5.0,438.0,82.0,243.0,52.0,154.0,2788.0,fastNLP: A Modularized and Extensible NLP Framework. Currently still in incubation.,61.0,27,True,2020-11-06 15:31:29,0.6.0,7.0,fastnlp,,,,,113.0,113.0,https://pypi.org/project/fastnlp,5012.0,5013.0,,,,,,,,2.0,66.0,,,,,,,,,,,,,,
365,Cufflinks,santosjorge/cufflinks,data-viz,,https://github.com/santosjorge/cufflinks,https://github.com/santosjorge/cufflinks,MIT,2014-11-19 20:59:33.000,2022-02-11 16:25:24.000000,2021-02-25 05:05:09,452,,628.0,111.0,73.0,86.0,123.0,2741.0,Productivity Tools for Plotly + Pandas.,38.0,27,False,,,,cufflinks,,,,['pandas'],7476.0,7476.0,https://pypi.org/project/cufflinks,291859.0,291859.0,,,,,,,,3.0,,,,,,,,,,,,,,,
366,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2023-01-24 00:39:07.000000,2023-01-24 00:39:03,3291,102.0,316.0,160.0,1087.0,18.0,55.0,2597.0,Neural Network Libraries.,70.0,27,True,2023-01-23 09:11:53,1.33.0,66.0,nnabla,,,,,,,https://pypi.org/project/nnabla,4778.0,4786.0,,,,,,,,3.0,542.0,,,,,,,,,,,,,,
367,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2023-01-17 07:32:19.000000,2023-01-17 07:32:18,1280,20.0,306.0,90.0,2131.0,195.0,968.0,2540.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",45.0,27,True,2023-01-10 09:30:53,0.10.0,100.0,pymars,,,,,,,https://pypi.org/project/pymars,30422.0,30422.0,,,,,,,,3.0,,,,,,,,,,,,,,,
368,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2023-01-20 08:06:10.000000,2023-01-06 14:10:18,4087,53.0,444.0,39.0,938.0,67.0,536.0,2419.0,"A unified, comprehensive and efficient recommendation library.",57.0,27,True,2022-10-05 02:45:00,1.1.1,9.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,3410.0,3513.0,https://anaconda.org/aibox/recbole,2022-10-05 02:30:11.592,2698.0,,,,,2.0,,,,,,,,,,,,,,,
369,Essentia,MTG/essentia,audio,,https://github.com/MTG/essentia,https://github.com/MTG/essentia,AGPL-3.0,2013-06-03 14:53:47.000,2023-01-24 11:09:49.000000,2023-01-11 11:10:34,3195,13.0,472.0,111.0,315.0,346.0,619.0,2289.0,"C++ library for audio and music analysis, description and synthesis, including Python bindings.",75.0,27,False,2015-03-31 16:33:30,2.0,6.0,essentia,,,,,380.0,380.0,https://pypi.org/project/essentia,5534.0,5534.0,,,,,,,,3.0,,,,,,,,,,,,,,,
370,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2021-08-11 23:58:11.000000,2018-08-19 12:37:47,130,,267.0,64.0,57.0,19.0,39.0,2276.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,27,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],2785.0,2785.0,https://pypi.org/project/scikit-plot,495841.0,497965.0,https://anaconda.org/conda-forge/scikit-plot,2019-06-05 14:23:59.043,140200.0,,,,,2.0,,,,,,,,,,,,,,,
371,PyFunctional,EntilZha/PyFunctional,data-pipelines,,https://github.com/EntilZha/PyFunctional,https://github.com/EntilZha/PyFunctional,MIT,2015-02-05 17:17:51.000,2022-12-02 09:05:25.000000,2022-10-12 16:46:46,523,,116.0,52.0,46.0,8.0,120.0,2123.0,Python library for creating data pipelines with chain functional programming.,27.0,27,True,2021-01-12 19:21:07,1.4.3,11.0,pyfunctional,,,,,524.0,524.0,https://pypi.org/project/pyfunctional,312645.0,312645.0,,,,,,,,3.0,,,,,,,,,,,,,,,
372,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2022-11-17 02:23:23.000000,2022-07-27 21:58:40,452,,304.0,62.0,135.0,18.0,72.0,1956.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,18.0,27,True,2022-07-27 22:00:22,3.2.4,20.0,pytextrank,,,,,333.0,333.0,https://pypi.org/project/pytextrank,82367.0,82367.0,,,,,,,,2.0,,,,,,,,,,,,,,,
373,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2023-01-21 17:17:02.000000,2023-01-09 18:29:40,581,20.0,215.0,65.0,30.0,47.0,80.0,1937.0,Fast and Easy Infinite Neural Networks in Python.,23.0,27,True,2022-09-14 04:58:56,0.6.1,14.0,neural-tangents,,,,,59.0,59.0,https://pypi.org/project/neural-tangents,3126.0,3134.0,,,,,,,,3.0,261.0,,,,,,,,,,,,,,
374,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2023-01-17 15:45:36.000000,2023-01-17 01:01:46,185,16.0,205.0,45.0,74.0,13.0,107.0,1774.0,A Python library that helps data scientists to infer causation rather than observing correlation.,30.0,27,True,2023-01-17 15:45:36,0.11.1,17.0,causalnex,,,,"['pytorch', 'sklearn']",67.0,67.0,https://pypi.org/project/causalnex,7879.0,7879.0,,,,,,,,2.0,,,,,,,,,,,,,,,
375,lightning-flash,PyTorchLightning/lightning-flash,pytorch-utils,,https://github.com/Lightning-AI/lightning-flash,https://github.com/Lightning-AI/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2023-01-25 06:06:46.000000,2023-01-20 12:05:49,988,17.0,186.0,33.0,918.0,27.0,479.0,1628.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,82.0,27,True,2023-01-05 06:10:26,0.8.1.post0,25.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],168.0,168.0,https://pypi.org/project/lightning-flash,2519.0,3088.0,https://anaconda.org/conda-forge/lightning-flash,2022-11-08 12:21:59.568,9689.0,,,,,2.0,,,,,,,,,,Lightning-AI/lightning-flash,,,,,
376,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-01-03 12:16:06.000000,2022-12-16 18:17:07,688,3.0,259.0,42.0,491.0,148.0,148.0,1567.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,46.0,27,True,2022-12-16 20:51:38,0.12.1,47.0,petastorm,,,,,98.0,98.0,https://pypi.org/project/petastorm,44172.0,44178.0,,,,,,,,2.0,345.0,,,,,,,,,,,,,,
377,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2022-11-22 01:40:36.000000,2022-11-22 01:40:30,491,4.0,331.0,79.0,89.0,69.0,244.0,1564.0,bt - flexible backtesting for Python.,27.0,27,True,2021-04-21 02:49:56,0.2.9,2.0,bt,conda-forge/bt,,,,167.0,167.0,https://pypi.org/project/bt,8312.0,8835.0,https://anaconda.org/conda-forge/bt,2022-11-12 20:42:40.483,10984.0,,,,,2.0,,,,,,,,,,,,,,,
378,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2023-01-26 13:25:20.000000,2023-01-25 16:04:40,1332,206.0,138.0,18.0,1287.0,149.0,693.0,1553.0,Open-source tool for data-centric NLP. Argilla helps domain experts and data teams to build better NLP datasets in..,36.0,27,True,2023-01-23 22:13:51,1.2.1,72.0,rubrix,conda-forge/rubrix,,,,7.0,7.0,https://pypi.org/project/rubrix,863.0,2171.0,https://anaconda.org/conda-forge/rubrix,2022-10-06 03:07:26.056,17016.0,,,,,2.0,,,,,,,,,5.0,argilla-io/argilla,,,,,
379,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930,,303.0,74.0,742.0,37.0,168.0,1477.0,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:02,0.13.1,13.0,chainercv,,,,,326.0,326.0,https://pypi.org/project/chainercv,2979.0,2979.0,,,,,,,,3.0,,,,,,,,,,,,,,,
380,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2023-01-15 14:48:07.000000,2023-01-15 14:47:54,1600,33.0,343.0,55.0,81.0,53.0,396.0,1458.0,Reinforcement Learning environments based on the 1993 game Doom.,51.0,27,False,2023-01-07 20:42:30,1.1.14,25.0,vizdoom,,,,,163.0,163.0,https://pypi.org/project/vizdoom,2368.0,2509.0,,,,,,,,2.0,11602.0,,,,,,,,,Farama-Foundation/ViZDoom,,,,,
381,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-01-05 07:39:51.000000,2023-01-03 08:43:36,1317,86.0,288.0,26.0,344.0,67.0,109.0,1456.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,29.0,27,True,2022-08-10 06:23:44,2.2.4,8.0,pgl,,,,['paddle'],37.0,37.0,https://pypi.org/project/pgl,822.0,822.0,,,,,,,,2.0,,,,,,,,,,,,,,,
382,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2023-01-26 14:11:04.000000,2023-01-26 14:11:03,764,31.0,329.0,34.0,768.0,150.0,241.0,1454.0,A Python package to assess and improve fairness of machine learning models.,71.0,27,True,2022-10-28 22:10:03,0.8.0,12.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],,,https://pypi.org/project/fairlearn,170329.0,171008.0,https://anaconda.org/conda-forge/fairlearn,2022-12-02 16:03:10.727,23799.0,,,,,2.0,,,,,,,,,,,,,,,
383,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2023-01-24 15:10:39.000000,2023-01-24 15:10:39,902,4.0,514.0,110.0,256.0,9.0,295.0,1357.0,Execute Python code on the fly and display results in Tableau visualizations:.,47.0,27,True,2022-01-20 21:47:12,2.5.0,18.0,tabpy,anaconda/tabpy-client,,,,109.0,109.0,https://pypi.org/project/tabpy,17739.0,17790.0,https://anaconda.org/anaconda/tabpy-client,2022-05-02 20:36:07.551,3521.0,,,,,3.0,,,,,,,,,,,,,,,
384,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-01-11 15:19:19.000000,2023-01-11 15:19:18,545,20.0,80.0,45.0,410.0,45.0,96.0,1302.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,27.0,27,True,2023-01-07 14:44:14,1.1.5,20.0,hivemind,,,,,45.0,45.0,https://pypi.org/project/hivemind,8519.0,8519.0,,,,,,,,2.0,,,,,,,,,6.0,,,,,,
385,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2023-01-23 09:49:37.000000,2023-01-23 09:49:33,937,26.0,152.0,18.0,111.0,40.0,103.0,1220.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,23.0,27,True,2023-01-12 13:10:50,0.28.0,29.0,audiomentations,,,,,203.0,203.0,https://pypi.org/project/audiomentations,5224.0,5224.0,,,,,,,,3.0,,,,,,,,,,,,,,,
386,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2022-12-22 14:52:10.000000,2022-12-22 14:52:10,805,10.0,142.0,36.0,214.0,100.0,152.0,1131.0,Real-time stream processing for python.,48.0,27,True,,,16.0,streamz,conda-forge/streamz,,,,359.0,359.0,https://pypi.org/project/streamz,15025.0,22979.0,https://anaconda.org/conda-forge/streamz,2022-07-28 13:12:55.935,509106.0,,,,,3.0,,,,,,,,,,,,,,,
387,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2023-01-23 13:34:02.000000,2022-12-02 20:32:35,623,16.0,128.0,25.0,113.0,5.0,109.0,1126.0,"Extensible, parallel implementations of t-SNE.",10.0,27,True,2022-03-18 13:55:30,0.6.2,17.0,opentsne,conda-forge/opentsne,,,,479.0,479.0,https://pypi.org/project/opentsne,63374.0,67059.0,https://anaconda.org/conda-forge/opentsne,2022-12-06 10:06:16.449,180566.0,,,,,3.0,,,,,,,,,,,,,,,
388,pyclustering,annoviko/pyclustering,others,,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000,2022-11-21 17:15:03.000000,2021-02-12 19:04:59,2079,,235.0,39.0,35.0,63.0,590.0,1035.0,"pyclustering is a Python, C++ data mining library.",26.0,27,False,2020-11-25 22:33:07,0.10.1.2,18.0,pyclustering,conda-forge/pyclustering,,,,429.0,429.0,https://pypi.org/project/pyclustering,33399.0,34709.0,https://anaconda.org/conda-forge/pyclustering,2021-09-13 14:29:08.300,48318.0,,,,,3.0,430.0,,,,,,,,,,,,,,
389,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-01-11 10:16:16.000000,2023-01-11 10:16:13,554,14.0,180.0,47.0,59.0,2.0,66.0,959.0,Training neural models with structured signals.,37.0,27,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,,['tensorflow'],298.0,298.0,https://pypi.org/project/neural-structured-learning,17517.0,17517.0,,,,,,,,3.0,,,,,,,,,,,,,,,
390,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2023-01-17 16:02:02.000000,2023-01-11 19:50:05,808,2.0,229.0,40.0,498.0,216.0,247.0,837.0,Scalable Machine Learning with Dask.,76.0,27,True,2022-05-27 14:17:08,2022.5.27,27.0,dask-ml,conda-forge/dask-ml,,,,740.0,740.0,https://pypi.org/project/dask-ml,106672.0,116926.0,https://anaconda.org/conda-forge/dask-ml,2022-05-27 20:11:18.984,646053.0,,,,,2.0,,,,,,,,,,,,,,,
391,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2023-01-26 12:29:40.000000,2023-01-26 12:29:36,2974,219.0,40.0,137.0,358.0,71.0,236.0,826.0,An open-source plotting library for statistical data.,18.0,27,True,2022-12-15 13:02:37,3.0.0,57.0,lets-plot,,,,,22.0,22.0,https://pypi.org/project/lets-plot,1426.0,1435.0,,,,,,,,3.0,377.0,,,,,,,,,,,,,,
392,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2022-12-16 11:43:56.000000,2022-07-09 14:15:15,490,,152.0,37.0,70.0,90.0,95.0,803.0,A scikit-learn based module for multi-label et. al. classification.,17.0,27,True,2018-12-10 10:51:36,0.2.0,4.0,scikit-multilearn,,,,['sklearn'],974.0,974.0,https://pypi.org/project/scikit-multilearn,78410.0,78410.0,,,,,,,,2.0,,,,,,,,,,,,,,,
393,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2022-12-31 22:54:08.000000,2022-10-16 22:24:44,3659,,308.0,65.0,665.0,27.0,510.0,759.0,The Classical Language Toolkit.,119.0,27,True,2021-06-10 16:34:40,1.0.15,66.0,cltk,,,,,221.0,221.0,https://pypi.org/project/cltk,1452.0,1452.0,,,,,,,,2.0,25.0,,,,,,,,,,,,,,
394,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2023-01-24 18:40:53.000000,2023-01-05 21:39:56,15559,43.0,334.0,43.0,1566.0,205.0,2936.0,737.0,An open-source application for biological image analysis.,133.0,27,False,2022-12-15 14:53:40,4.2.5,47.0,cellprofiler,,,,,11.0,11.0,https://pypi.org/project/cellprofiler,333.0,374.0,,,,,,,,3.0,4442.0,,,,,,,,,,,,,,
395,SALib,SALib/SALib,probabilistics,,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000,2023-01-10 08:34:18.000000,2023-01-10 08:34:13,1749,70.0,198.0,20.0,261.0,35.0,256.0,674.0,"Sensitivity Analysis Library in Python. Contains Sobol, Morris, FAST, and other methods.",39.0,27,True,2023-01-08 01:02:35,1.4.7,33.0,salib,conda-forge/salib,,,,,,https://pypi.org/project/salib,133215.0,134637.0,https://anaconda.org/conda-forge/salib,2023-01-08 04:17:22.342,105294.0,,,,,3.0,,,,,,,,,,,,,,,
396,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2023-01-21 14:21:58.000000,2023-01-18 16:47:07,1586,9.0,230.0,40.0,1187.0,221.0,349.0,613.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",96.0,27,True,2023-01-21 14:21:58,0.30.0,37.0,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,514926.0,514926.0,,,,,,,,3.0,,,,,,,,,,,,,,,
397,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2023-01-25 19:23:47.000000,2023-01-21 02:05:49,16646,291.0,98.0,25.0,3432.0,445.0,3306.0,383.0,"Keep code, data, containers under control with git and git-annex.",53.0,27,False,2023-01-16 11:47:41,0.18.1,90.0,datalad,conda-forge/datalad,,,,,,https://pypi.org/project/datalad,6935.0,12006.0,https://anaconda.org/conda-forge/datalad,2023-01-17 16:30:30.134,294121.0,,,,,3.0,,,,,,,,,,,,,,,
398,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2023-01-26 12:59:33.000000,2023-01-26 10:10:03,1266,150.0,36.0,17.0,1018.0,14.0,159.0,363.0,Experiment tracking tool and model registry.,38.0,27,True,2023-01-18 14:54:13,0.16.16,100.0,neptune-client,conda-forge/neptune-client,,,,,,https://pypi.org/project/neptune-client,582297.0,586540.0,https://anaconda.org/conda-forge/neptune-client,2023-01-25 10:49:51.529,152749.0,,,,,3.0,,,,,,,,,,,,,,,
399,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,,2017-10-15 09:56:16.000,2022-11-15 08:47:23.392000,2022-11-04 11:17:17,559,1.0,38.0,14.0,54.0,6.0,25.0,197.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,12.0,27,False,2022-10-16 09:56:09,0.7.9,14.0,blis,conda-forge/cython-blis,,,,23891.0,23891.0,https://pypi.org/project/blis,3408976.0,3446955.0,https://anaconda.org/conda-forge/cython-blis,2022-11-15 08:47:23.392,1747048.0,,,,,3.0,,,,,,,,,,,,,,,
400,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,,2015-11-26 09:52:06.000,2022-09-30 05:08:36.000000,2022-09-23 14:06:50,16117,,4261.0,1274.0,557.0,756.0,2534.0,17300.0,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",273.0,26,False,2019-04-26 14:13:32,2.7,32.0,cntk,,,,,,,https://pypi.org/project/cntk,781.0,948.0,,,,,,,,3.0,14071.0,,,,,,,,,,,,,,
401,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2022-12-29 03:06:53.000000,2022-12-05 17:31:41,1886,1.0,697.0,203.0,448.0,42.0,256.0,11306.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",46.0,26,True,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,16970.0,17383.0,,,,https://hub.docker.com/r/remnux/ciphey,2022-12-17 18:33:06.431131,9.0,17380.0,3.0,,,,,,,,,,,,,,,
402,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2022-11-17 00:36:25.000000,2021-08-04 06:54:21,205,,1235.0,167.0,42.0,61.0,228.0,6072.0,2D and 3D Face alignment library build using pytorch.,23.0,26,False,2021-04-28 22:15:40,1.3.4,10.0,face-alignment,,,,['pytorch'],,,https://pypi.org/project/face-alignment,18317.0,18317.0,,,,,,,,3.0,,,,,,,,,,,,,,,
403,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,,2016-02-10 20:06:05.000,2019-10-22 20:30:48.000000,2018-07-25 01:28:08,1796,,749.0,276.0,437.0,186.0,328.0,4754.0,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,26,False,2018-01-22 06:03:37,1.3.5,28.0,edward,,,,['tensorflow'],287.0,287.0,https://pypi.org/project/edward,2023.0,2023.0,,,,,,,,3.0,15.0,,,,,,,,,,,,,,
404,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2023-01-18 13:18:59.000000,2021-03-19 15:48:33,667,,605.0,161.0,129.0,74.0,100.0,4485.0,A collection of infrastructure and tools for research in neural network interpretability.,40.0,26,False,2021-03-19 15:59:35,0.3.10,15.0,lucid,,,,['tensorflow'],681.0,681.0,https://pypi.org/project/lucid,690.0,690.0,,,,,,,,2.0,,,,,,,,,,,,,,,
