,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
435,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2023-08-03 13:33:33.000000,2023-08-02 19:14:24,6014,106.0,248.0,47.0,2262.0,254.0,1246.0,1342,cuGraph - RAPIDS Graph Analytics Library.,102.0,26,True,2023-06-13 13:43:38,23.06.02,29.0,cugraph,conda-forge/libcugraph,,,,2.0,2.0,https://pypi.org/project/cugraph,130.0,702.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,16030.0,,,,,3.0,,,,,,,,,,,,,,,
436,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2023-03-02 15:10:38.000000,2023-03-02 15:04:42,512,,381.0,31.0,43.0,10.0,115.0,1269,MiniSom is a minimalistic implementation of the Self Organizing Maps.,26.0,26,False,2023-03-02 15:10:38,2.3.1,3.0,minisom,,,,,431.0,431.0,https://pypi.org/project/minisom,18050.0,18050.0,,,,,,,,3.0,,,,,,,,,,,,,,,
437,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2021-10-21 17:45:20.000000,2021-10-21 17:45:17,202,,173.0,26.0,35.0,2.0,114.0,1184,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,26,False,2021-03-30 16:22:41,0.5.5,5.0,fancyimpute,,,,['sklearn'],1407.0,1407.0,https://pypi.org/project/fancyimpute,9183.0,9183.0,,,,,,,,2.0,,,,,,,,,,,,,,,
438,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2023-06-16 13:22:22.238000,2022-12-22 14:52:10,805,,141.0,37.0,214.0,102.0,152.0,1177,Real-time stream processing for python.,48.0,26,True,,,16.0,streamz,conda-forge/streamz,,,,414.0,414.0,https://pypi.org/project/streamz,17624.0,27645.0,https://anaconda.org/conda-forge/streamz,2023-06-16 13:22:22.238,711492.0,,,,,3.0,,,,,,,,,,,,,,,
439,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,,2016-06-05 15:21:22.000,2023-07-30 07:06:31.000000,2023-07-30 07:05:58,66,21.0,281.0,56.0,61.0,8.0,107.0,1155,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,9.0,26,False,2023-07-30 07:06:31,0.6.2,10.0,stockstats,,,,,903.0,903.0,https://pypi.org/project/stockstats,15752.0,15752.0,,,,,,,,3.0,,,,,,,,,,,,,,,
440,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-06-13 15:44:32.000000,2023-06-13 15:44:32,1102,3.0,229.0,39.0,66.0,49.0,203.0,1144,A toolbox to iNNvestigate neural networks predictions!.,20.0,26,True,2023-05-05 17:25:40,2.1.0,4.0,innvestigate,,,,['tensorflow'],106.0,106.0,https://pypi.org/project/innvestigate,865.0,871.0,,,,,,,,2.0,74.0,,,,,,,,,,,,,,
441,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2023-06-06 09:46:41.000000,2023-06-06 09:46:40,415,2.0,318.0,40.0,295.0,21.0,200.0,1123,A research toolkit for particle swarm optimization in Python.,45.0,26,True,2020-11-14 05:18:38,.1.2.0,15.0,pyswarms,,,,,287.0,287.0,https://pypi.org/project/pyswarms,8518.0,8518.0,,,,,,,,3.0,,,,,,,,,,,,,,,
442,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-07-31 19:32:08.000000,2023-07-31 19:32:05,566,3.0,184.0,49.0,61.0,1.0,67.0,971,Training neural models with structured signals.,37.0,26,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,,['tensorflow'],367.0,367.0,https://pypi.org/project/neural-structured-learning,13570.0,13570.0,,,,,,,,3.0,,,,,,,,,,,,,,,
443,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2023-06-16 19:21:24.805000,2022-09-28 08:58:38,127,,103.0,22.0,91.0,27.0,71.0,911,Python 3.6+ toolbox for submitting jobs to Slurm.,23.0,26,True,2021-02-01 10:18:48,1.2.0,7.0,submitit,conda-forge/submitit,,,,1427.0,1427.0,https://pypi.org/project/submitit,132907.0,133587.0,https://anaconda.org/conda-forge/submitit,2023-06-16 19:21:24.805,24493.0,,,,,3.0,,,,,,,,,,,,,,,
444,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2023-07-31 18:38:48.000000,2023-07-31 18:38:36,5764,116.0,75.0,14.0,76.0,216.0,218.0,807,"Experiment tracking, ML developer tools.",26.0,26,True,2022-05-11 01:13:36,0.8.1,2.0,guildai,,,,,81.0,81.0,https://pypi.org/project/guildai,1188.0,1188.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,
445,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2023-08-03 13:08:08.000000,2023-08-03 13:08:04,1137,233.0,47.0,13.0,268.0,24.0,319.0,765,"Cost-effective LLM development in any cloud (AWS, GCP, Azure, Lambda, etc).",13.0,26,True,2023-07-25 09:06:00,0.10.6,23.0,dstack,,,,,11.0,11.0,https://pypi.org/project/dstack,1481.0,1481.0,,,,,,,,3.0,,,15.0,,,,,,,,,,,,
446,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2023-08-02 14:16:16.000000,2023-08-01 15:42:06,16985,149.0,103.0,26.0,3524.0,492.0,3365.0,443,"Keep code, data, containers under control with git and git-annex.",55.0,26,False,2023-07-03 01:45:11,0.19.2,97.0,datalad,conda-forge/datalad,,,,,,https://pypi.org/project/datalad,13909.0,23808.0,https://anaconda.org/conda-forge/datalad,2023-07-03 04:39:12.010,376180.0,,,,,3.0,,,,,,,,,,,,,,,
447,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2023-06-14 00:38:14.000000,2022-11-08 22:11:16,98,,1667.0,200.0,68.0,74.0,34.0,9188,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,30.0,25,True,,,,english-words,,,,,1.0,1.0,https://pypi.org/project/english-words,494730.0,494730.0,,,,,,,,3.0,,,,,,,,,,,,,,,
448,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2023-06-16 19:20:12.183000,2020-04-16 08:02:22,154,,1791.0,220.0,46.0,83.0,94.0,8794,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,25,False,,,1.0,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],,,https://pypi.org/project/pretrainedmodels,143121.0,143799.0,https://anaconda.org/conda-forge/pretrainedmodels,2023-06-16 19:20:12.183,25790.0,,,,,2.0,,,-7.0,,,,,,,,,,,,
449,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2023-05-29 21:12:02.000000,2023-03-29 01:15:47,1614,,787.0,146.0,1553.0,101.0,125.0,7663,Trax Deep Learning with Clear Code and Speed.,78.0,25,True,2021-10-26 20:29:38,1.4.1,18.0,trax,,,,,119.0,119.0,https://pypi.org/project/trax,5992.0,5992.0,,,,,,,,3.0,,,,,,,,,,,,,,,
450,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2022-09-22 23:59:19.000000,2022-09-22 23:59:07,1084,,960.0,185.0,325.0,324.0,292.0,5741,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,True,2020-07-24 06:14:52,0.3.1,12.0,mmdnn,,,,,111.0,111.0,https://pypi.org/project/mmdnn,492.0,545.0,,,,,,,,3.0,3674.0,,,,,,,,,,,,,,
451,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2023-01-19 00:37:33.000000,2023-01-19 00:37:33,900,,1183.0,155.0,950.0,41.0,780.0,5604,Gluon CV Toolkit.,118.0,25,True,2021-03-09 00:20:06,0.10.0,10.0,gluoncv,,,,['mxnet'],,,https://pypi.org/project/gluoncv,48186.0,48186.0,,,,,,,,3.0,,,-8.0,,,,,,,,,,,,
452,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2023-08-03 12:02:41.000000,2023-06-14 07:01:38,11504,63.0,1476.0,143.0,3219.0,764.0,991.0,5139,An Industrial Grade Federated Learning Framework.,92.0,25,True,2023-06-02 10:06:56,1.11.2,44.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,
453,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,,2016-02-10 20:06:05.000,2019-10-22 20:30:48.000000,2018-07-25 01:28:08,1796,,749.0,277.0,437.0,186.0,328.0,4799,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,25,False,2018-01-22 06:03:37,1.3.5,28.0,edward,,,,['tensorflow'],297.0,297.0,https://pypi.org/project/edward,526.0,526.0,,,,,,,,3.0,16.0,,,,,,,,,,,,,,
454,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-07-31 14:15:16.000000,2023-04-28 16:55:30,521,,417.0,62.0,87.0,26.0,86.0,4634,Finding duplicate images made easy!.,15.0,25,True,2023-04-28 17:26:08,0.3.2,8.0,imagededup,,,,['tensorflow'],55.0,55.0,https://pypi.org/project/imagededup,1880.0,1880.0,,,,,,,,3.0,,,,,,,,,,,,,,,
455,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2023-02-06 16:41:16.000000,2021-03-19 15:48:33,667,,612.0,161.0,130.0,74.0,101.0,4562,A collection of infrastructure and tools for research in neural network interpretability.,40.0,25,False,2021-03-19 15:59:35,0.3.10,15.0,lucid,,,,['tensorflow'],738.0,738.0,https://pypi.org/project/lucid,597.0,597.0,,,,,,,,3.0,,,,,,,,,,,,,,,
456,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2023-08-03 13:23:28.000000,2023-08-03 13:22:56,3195,97.0,567.0,89.0,3531.0,237.0,1202.0,4541,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,85.0,25,True,2023-07-24 11:29:57,1.28.0,68.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
457,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2022-10-26 06:08:44.000000,2021-05-10 18:34:53,57,,405.0,39.0,54.0,98.0,43.0,3850,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,25,False,,,,torchsummary,,,,['pytorch'],10251.0,10251.0,https://pypi.org/project/torchsummary,173525.0,173525.0,,,,,,,,2.0,,,,,,,,,,,,,,,
458,Lasagne,Lasagne/Lasagne,ml-frameworks,,https://github.com/Lasagne/Lasagne,https://github.com/Lasagne/Lasagne,,2014-09-11 15:31:41.000,2022-03-26 02:58:32.000000,2019-11-20 20:28:30,1161,,928.0,219.0,408.0,115.0,402.0,3849,Lightweight library to build and train neural networks in Theano.,72.0,25,False,2015-08-13 21:00:09,0.1,1.0,lasagne,,,,,999.0,999.0,https://pypi.org/project/lasagne,4649.0,4649.0,,,,,,,,3.0,,,,,,,,,,,,,,,
459,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342,,511.0,110.0,71.0,185.0,115.0,3060,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,25,False,2019-04-25 02:10:05,0.4.4,15.0,xlearn,,,,,122.0,122.0,https://pypi.org/project/xlearn,4683.0,4745.0,,,,,,,,3.0,4093.0,,,,,,,,,,,,,,
460,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2023-06-30 21:16:15.000000,2023-06-30 21:16:10,470,2.0,297.0,65.0,315.0,38.0,123.0,2579,DDSP: Differentiable Digital Signal Processing.,32.0,25,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,,['tensorflow'],41.0,41.0,https://pypi.org/project/ddsp,12461.0,12836.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14278.0,,,,,3.0,,,,,,,,,,,,,,,
461,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2023-07-19 07:53:13.000000,2023-07-19 07:40:10,212,8.0,126.0,29.0,196.0,13.0,72.0,2520,HiPlot makes understanding high dimensional data easy.,9.0,25,True,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,294.0,294.0,https://pypi.org/project/hiplot,25856.0,29424.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,149872.0,,,,,3.0,,,,,,,,,,,,,,,
462,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2023-07-23 10:41:31.000000,2023-07-23 10:41:28,740,18.0,567.0,175.0,70.0,3.0,508.0,2284,Python sync/async framework for Interactive Brokers API.,35.0,25,True,,,22.0,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,26180.0,26880.0,https://anaconda.org/conda-forge/ib-insync,2023-06-16 16:16:07.159,34335.0,,,,,3.0,,,,,,,,,,,,,,,
463,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120,,604.0,91.0,29.0,20.0,51.0,2264,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,25,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,387.0,387.0,https://pypi.org/project/python_speech_features,87218.0,87218.0,,,,,,,,3.0,,,,,,,,,,,,,,,
464,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2023-07-29 21:19:00.000000,2023-07-23 14:42:27,191,5.0,426.0,36.0,233.0,15.0,257.0,2236,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,25,True,2023-07-23 13:34:05,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,35167.0,35421.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-06-16 19:28:15.390,5089.0,,,,,2.0,,,,,,,,,,,,,,,
465,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213,,312.0,66.0,38.0,96.0,160.0,2159,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,25,True,,,,hyperas,,,,['tensorflow'],315.0,315.0,https://pypi.org/project/hyperas,13744.0,13744.0,,,,,,,,2.0,,,,,,,,,,,,,,,
466,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2023-08-02 20:30:54.000000,2023-08-02 20:30:51,609,5.0,224.0,65.0,31.0,54.0,85.0,2052,Fast and Easy Infinite Neural Networks in Python.,26.0,25,True,2023-02-11 00:45:44,0.6.2,15.0,neural-tangents,,,,,77.0,77.0,https://pypi.org/project/neural-tangents,2084.0,2092.0,,,,,,,,3.0,319.0,,,,,,,,,,,,,,
467,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-08-02 17:30:41.000000,2023-08-02 17:30:35,819,19.0,412.0,63.0,275.0,77.0,91.0,1797,Library for training machine learning models with privacy for training data.,53.0,25,True,2023-06-28 19:58:57,0.8.10,15.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,16290.0,16292.0,,,,,,,,2.0,115.0,,,,,,,,,,,,,,
468,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636,,158.0,61.0,65.0,65.0,129.0,1783,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,306.0,306.0,https://pypi.org/project/hypertools,717.0,717.0,,,,,,,,3.0,29.0,,,,,,,,,,,,,,
469,arq,samuelcolvin/arq,data-pipelines,,https://github.com/samuelcolvin/arq,https://github.com/samuelcolvin/arq,MIT,2016-07-21 18:24:42.000,2023-07-25 20:56:30.000000,2023-05-20 15:36:34,375,1.0,132.0,30.0,224.0,48.0,140.0,1644,Fast job queuing and RPC in python with asyncio and redis.,54.0,25,True,2022-12-02 13:19:42,0.25.0,55.0,arq,conda-forge/arq,,,,419.0,419.0,https://pypi.org/project/arq,56462.0,56755.0,https://anaconda.org/conda-forge/arq,2023-06-16 19:25:38.090,8220.0,,,,,3.0,,,,,,,,,,,,,,,
470,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-07-23 13:25:31.000000,2023-07-22 17:11:01,561,6.0,102.0,51.0,431.0,51.0,100.0,1611,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,28.0,25,True,2023-07-23 13:25:31,1.1.9,24.0,hivemind,,,,,66.0,66.0,https://pypi.org/project/hivemind,7661.0,7661.0,,,,,,,,3.0,,,,,,,,,,,,,,,
471,streamparse,Parsely/streamparse,data-pipelines,,https://github.com/Parsely/streamparse,https://github.com/Parsely/streamparse,Apache-2.0,2014-05-02 20:33:50.000,2023-03-31 14:25:45.000000,2022-07-18 20:04:25,1071,,214.0,103.0,173.0,62.0,264.0,1482,"Run Python in Apache Storm topologies. Pythonic API, CLI tooling, and a topology DSL.",44.0,25,False,2022-01-10 21:46:17,4.1.2,44.0,streamparse,,,,,59.0,59.0,https://pypi.org/project/streamparse,7439.0,7439.0,,,,,,,,3.0,,,,,,,,,,,,,,,
472,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2023-06-28 04:57:33.000000,2023-04-11 16:36:03,155,,160.0,98.0,182.0,26.0,24.0,1455,fklearn: Functional Machine Learning.,52.0,25,True,2023-04-12 12:55:38,2.3.1,27.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,2409.0,2409.0,,,,,,,,3.0,,,,,,,,,,,,,,,
473,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2023-06-16 19:24:13.607000,2023-03-22 21:16:11,666,,157.0,47.0,161.0,18.0,375.0,1230,moDel Agnostic Language for Exploration and eXplanation.,24.0,25,False,2022-09-10 12:32:33,python-v1.5.0,6.0,dalex,conda-forge/dalex,,,,126.0,126.0,https://pypi.org/project/dalex,14154.0,14472.0,https://anaconda.org/conda-forge/dalex,2023-06-16 19:24:13.607,9874.0,,,,,3.0,,,,,,,,,,,,,,,
474,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-06-16 19:23:39.693000,2022-12-24 01:52:28,204,,301.0,49.0,42.0,85.0,112.0,1213,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,17.0,25,True,2020-09-13 21:05:45,0.8.4,1.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],289.0,289.0,https://pypi.org/project/keras-ocr,9348.0,26476.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,262.0,,,,,3.0,599239.0,,,,,,,,,,,,,,
475,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2023-06-16 16:13:35.056000,2022-10-19 11:01:06,75,,224.0,20.0,16.0,3.0,86.0,1101,Implementation of the node2vec algorithm.,11.0,25,True,2022-08-01 11:34:27,0.4.6,9.0,node2vec,conda-forge/node2vec,,,,440.0,440.0,https://pypi.org/project/node2vec,156931.0,157347.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,26210.0,,,,,2.0,,,,,,,,,,,,,,,
476,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2023-07-29 15:30:39.000000,2023-07-29 15:30:34,372,30.0,168.0,24.0,29.0,3.0,125.0,1047,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,25,True,,,5.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],395.0,395.0,https://pypi.org/project/prince,50884.0,51250.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,16488.0,,,,,3.0,,,,,,,,,,,,,,,
477,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2023-07-20 13:12:35.000000,2023-07-18 19:07:12,454,2.0,99.0,22.0,301.0,31.0,243.0,1044,Extra blocks for scikit-learn pipelines.,58.0,25,True,2023-07-18 19:07:59,0.6.15,33.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],105.0,105.0,https://pypi.org/project/scikit-lego,30606.0,31663.0,https://anaconda.org/conda-forge/scikit-lego,2023-07-19 07:17:55.286,41230.0,,,,,2.0,,,,,,,,,,,,,,,
478,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2023-01-17 18:04:41.000000,2023-01-17 18:04:41,515,,250.0,42.0,72.0,103.0,188.0,885,Gaussian Process Optimization using GPy.,49.0,25,True,2020-03-19 21:21:18,1.2.6,1.0,gpyopt,,,,,449.0,449.0,https://pypi.org/project/gpyopt,8804.0,8804.0,,,,,,,,2.0,,,,,,,,,,,,,,,
479,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723,,176.0,39.0,173.0,59.0,173.0,884,A Jupyter - Three.js bridge.,30.0,25,False,2022-08-31 09:02:38,2.4.1,18.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],26.0,26.0,https://pypi.org/project/pythreejs,70220.0,80179.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,499203.0,,,,,3.0,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,4222.0,,,,,,,,,
480,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2023-06-16 13:16:49.834000,2023-04-24 02:53:14,938,,162.0,37.0,112.0,18.0,51.0,672,Snowball compiler and stemming algorithms.,32.0,25,True,,,6.0,snowballstemmer,conda-forge/snowballstemmer,,,,4.0,4.0,https://pypi.org/project/snowballstemmer,9431487.0,9514056.0,https://anaconda.org/conda-forge/snowballstemmer,2023-06-16 13:16:49.834,6935832.0,,,,,3.0,,,,,,,,,,,,,,,
481,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2023-05-03 06:31:14.000000,2022-12-22 21:34:29,574,,77.0,28.0,313.0,60.0,27.0,354,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,25,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,,['tensorflow'],284.0,284.0,https://pypi.org/project/tensorflow-cloud,63955.0,63955.0,,,,,,,,3.0,,,,,,,,,,,,,,,
482,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2023-06-16 19:18:14.535000,2023-03-05 05:31:37,737,,76.0,13.0,28.0,6.0,44.0,318,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,14.0,25,True,2023-03-05 05:32:23,3.0.1,56.0,pymap3d,conda-forge/pymap3d,,,,293.0,293.0,https://pypi.org/project/pymap3d,64571.0,65946.0,https://anaconda.org/conda-forge/pymap3d,2023-06-16 19:18:14.535,56375.0,,,,,3.0,,,,,,,,,,,,,,,
