,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
359,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2023-08-24 08:07:49.000000,2023-08-16 01:33:09,1027.0,2.0,194.0,53.0,197.0,33.0,263.0,1464.0,A full spaCy pipeline and models for scientific/biomedical documents.,30.0,28,True,2023-04-29 21:21:03,0.5.2,9.0,scispacy,,,,,743.0,743.0,https://pypi.org/project/scispacy,56835.0,56835.0,,,,,,,,2.0,,,,,,,,,,,,,,,
360,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2023-08-01 19:43:38.000000,2023-08-01 19:37:56,696.0,2.0,286.0,43.0,346.0,68.0,186.0,1463.0,Training PyTorch models with differential privacy.,73.0,28,True,2023-03-24 15:59:54,1.4.0,20.0,opacus,conda-forge/opacus,,,['pytorch'],643.0,643.0,https://pypi.org/project/opacus,29887.0,30482.0,https://anaconda.org/conda-forge/opacus,2023-06-18 08:40:32.992,11281.0,,,,,2.0,99.0,,,,,,,,,,,,,,
361,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2023-06-28 20:49:21.000000,2023-06-21 21:30:40,940.0,9.0,552.0,108.0,274.0,9.0,299.0,1429.0,Execute Python code on the fly and display results in Tableau visualizations:.,49.0,28,True,2023-06-28 20:49:21,2.9.0,20.0,tabpy,anaconda/tabpy-client,,,,139.0,139.0,https://pypi.org/project/tabpy,10412.0,10465.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4069.0,,,,,2.0,,,,,,,,,,,,,,,
362,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,,2016-10-21 23:14:52.000,2023-08-23 02:20:14.000000,2023-08-20 18:28:25,1801.0,28.0,265.0,45.0,259.0,58.0,185.0,1425.0,TensorLy: Tensor Learning in Python.,66.0,28,False,2023-01-15 00:40:26,0.8.0,8.0,tensorly,conda-forge/tensorly,,,,465.0,465.0,https://pypi.org/project/tensorly,15263.0,21001.0,https://anaconda.org/conda-forge/tensorly,2023-06-16 16:08:38.154,361497.0,,,,,2.0,,,,,,,,,,,,,,,
363,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2023-08-14 08:44:19.000000,2023-06-04 12:33:17,1222.0,2.0,130.0,31.0,93.0,34.0,226.0,1397.0,Statistical package in Python based on Pandas.,42.0,28,False,2022-12-29 22:57:18,0.5.3,38.0,pingouin,conda-forge/pingouin,,,,1387.0,1387.0,https://pypi.org/project/pingouin,74262.0,76109.0,https://anaconda.org/conda-forge/pingouin,2023-06-16 16:12:34.261,103483.0,,,,,3.0,,,,,,,,,,,,,,,
364,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2023-08-15 11:33:28.000000,2023-08-15 11:33:25,159.0,2.0,163.0,34.0,70.0,16.0,49.0,1336.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,6.0,28,True,2021-01-05 18:31:38,0.2.4,4.0,torchsde,conda-forge/torchsde,,,['pytorch'],1269.0,1269.0,https://pypi.org/project/torchsde,1321590.0,1322182.0,https://anaconda.org/conda-forge/torchsde,2023-06-16 19:24:16.458,18363.0,,,,,2.0,,,8.0,,,,,,,,,,,,
365,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2023-06-16 16:07:55.979000,2020-10-14 13:22:39,167.0,,325.0,71.0,83.0,25.0,26.0,1105.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,28,False,2020-10-13 21:28:25,0.5.5,9.0,empyrical,conda-forge/empyrical,,,,1189.0,1189.0,https://pypi.org/project/empyrical,28090.0,28456.0,https://anaconda.org/conda-forge/empyrical,2023-06-16 16:07:55.979,24197.0,,,,,2.0,,,,,,,,,,,,,,,
366,pyclustering,annoviko/pyclustering,others,,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000,2023-06-16 16:20:28.705000,2021-02-12 19:04:59,2079.0,,239.0,40.0,36.0,66.0,590.0,1092.0,"pyclustering is a Python, C++ data mining library.",26.0,28,False,2020-11-25 22:33:07,0.10.1.2,18.0,pyclustering,conda-forge/pyclustering,,,,524.0,524.0,https://pypi.org/project/pyclustering,71398.0,72686.0,https://anaconda.org/conda-forge/pyclustering,2023-06-16 16:20:28.705,56455.0,,,,,2.0,466.0,,,,,,,,,,,,,,
367,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2023-06-16 19:22:55.678000,2023-03-10 19:47:48,1140.0,,215.0,61.0,244.0,20.0,337.0,912.0,Search and download Copernicus Sentinel satellite images.,43.0,28,False,2023-03-10 17:50:22,1.2.1,13.0,sentinelsat,conda-forge/sentinelsat,,,,471.0,471.0,https://pypi.org/project/sentinelsat,13152.0,13860.0,https://anaconda.org/conda-forge/sentinelsat,2023-06-16 19:22:55.678,23997.0,,,,,3.0,260.0,,,,,,,,,,,,,,
368,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2023-07-06 21:23:13.000000,2023-04-19 21:43:19,547.0,,165.0,35.0,84.0,74.0,122.0,862.0,A scikit-learn based module for multi-label et. al. classification.,28.0,28,True,2018-12-10 10:51:36,0.2.0,4.0,scikit-multilearn,,,,['sklearn'],1227.0,1227.0,https://pypi.org/project/scikit-multilearn,81520.0,81520.0,,,,,,,,2.0,,,,,,,,,,,,,,,
369,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2023-07-15 18:12:04.000000,2023-05-28 23:30:39,485.0,3.0,115.0,31.0,125.0,21.0,72.0,834.0,Python bindings and utilities for GeoJSON.,53.0,28,True,,,10.0,geojson,conda-forge/geojson,,,,14472.0,14472.0,https://pypi.org/project/geojson,1139230.0,1147516.0,https://anaconda.org/conda-forge/geojson,2023-06-16 13:15:38.240,737492.0,,,,,3.0,,,,,,,,,,,,,,,
370,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2023-08-21 23:01:48.000000,2023-08-21 22:48:44,1617.0,21.0,251.0,42.0,1226.0,248.0,356.0,662.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",106.0,28,True,2023-08-02 02:27:26,0.33.0,40.0,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,1495759.0,1495759.0,,,,,,,,3.0,,,,,,,,,,,,,,,
371,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2023-08-10 16:45:56.000000,2023-08-10 16:42:09,774.0,21.0,70.0,29.0,340.0,103.0,221.0,512.0,"Simple, concise geographical visualization in Python.",29.0,28,True,2023-07-20 16:57:49,1.10.1,30.0,geoviews,conda-forge/geoviews,,,,740.0,740.0,https://pypi.org/project/geoviews,6963.0,12341.0,https://anaconda.org/conda-forge/geoviews,2023-07-21 08:46:51.180,188235.0,,,,,3.0,,,,,,,,,,,,,,,
372,audioread,beetbox/audioread,audio,,https://github.com/beetbox/audioread,https://github.com/beetbox/audioread,MIT,2011-11-08 19:53:18.000,2023-08-17 17:52:50.000000,2023-08-17 17:52:43,277.0,5.0,101.0,24.0,50.0,32.0,53.0,444.0,cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding for Python.,24.0,28,True,,,6.0,audioread,conda-forge/audioread,,,,14672.0,14672.0,https://pypi.org/project/audioread,1124014.0,1132179.0,https://anaconda.org/conda-forge/audioread,2023-06-16 13:18:56.097,694031.0,,,,,2.0,,,,,,,,,,,,,,,
373,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,,2017-10-15 09:56:16.000,2023-08-08 09:17:25.121000,2023-07-24 08:34:41,564.0,3.0,38.0,14.0,63.0,6.0,25.0,202.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,12.0,28,False,2023-07-21 07:42:13,0.7.10,15.0,blis,conda-forge/cython-blis,,,,31769.0,31769.0,https://pypi.org/project/blis,4940057.0,4995335.0,https://anaconda.org/conda-forge/cython-blis,2023-08-08 09:17:25.121,1934759.0,,,,,2.0,,,,,,,,,,,,,,,
374,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2023-08-11 14:23:28.113587,2022-12-05 17:31:41,1886.0,,824.0,219.0,451.0,49.0,260.0,13860.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",47.0,27,True,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,30472.0,30878.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-08-11 14:23:28.113587,14.0,19909.0,2.0,,,,,,,,,,,,,,,
375,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2023-08-24 10:43:05.000000,2023-08-23 11:28:19,1719.0,261.0,662.0,91.0,1773.0,97.0,538.0,12441.0,Qdrant - Vector Database for the next generation of AI applications. Also available in the cloud..,62.0,27,True,2023-08-10 21:59:43,1.4.1,53.0,,,,,,,,,,28.0,,,,,,,,2.0,804.0,,,,,,,,,,,,,,
376,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2023-06-16 19:20:12.183000,2020-04-16 08:02:22,154.0,,1790.0,220.0,46.0,83.0,94.0,8802.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,27,False,,,1.0,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],10.0,10.0,https://pypi.org/project/pretrainedmodels,126780.0,127477.0,https://anaconda.org/conda-forge/pretrainedmodels,2023-06-16 19:20:12.183,26518.0,,,,,2.0,,,,,,,,,,,,,,,
377,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2023-08-24 11:20:04.000000,2023-08-24 11:20:04,2834.0,30.0,1926.0,186.0,370.0,154.0,468.0,7983.0,FinRL: Financial Reinforcement Learning.,101.0,27,True,2022-06-26 01:52:35,0.3.6,1.0,finrl,,,,,23.0,23.0,https://pypi.org/project/finrl,1069.0,1069.0,,,,,,,,2.0,,,,,,,,,,,,,,,
378,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2023-01-19 00:37:33.000000,2023-01-19 00:37:33,900.0,,1185.0,155.0,950.0,40.0,781.0,5617.0,Gluon CV Toolkit.,118.0,27,True,2021-03-09 00:20:06,0.10.0,10.0,gluoncv,,,,['mxnet'],10.0,10.0,https://pypi.org/project/gluoncv,39091.0,39091.0,,,,,,,,3.0,,,,,,,,,,,,,,,
379,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2023-08-03 07:24:09.000000,2023-08-03 07:24:06,540.0,10.0,650.0,109.0,158.0,31.0,311.0,5025.0,Python-tesseract is an optical character recognition (OCR) tool for python.,42.0,27,True,2022-03-14 19:28:46,0.3.10,23.0,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,1070958.0,1082754.0,https://anaconda.org/conda-forge/pytesseract,2023-06-16 16:15:55.452,578043.0,,,,,3.0,,,,,,,,,,,,,,,
380,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2023-08-24 00:45:08.000000,2023-08-19 20:44:11,6145.0,61.0,508.0,152.0,1886.0,285.0,1317.0,4208.0,ArrayFire: a general purpose GPU library.,88.0,27,True,2023-02-13 16:47:37,3.8.3,33.0,arrayfire,,,,,,,https://pypi.org/project/arrayfire,837.0,881.0,,,,,,,,2.0,4324.0,,,,,,,,,,,,,,
381,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2023-08-10 11:39:31.000000,2022-08-06 21:47:18,182.0,,384.0,65.0,55.0,81.0,54.0,3856.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,27,True,2022-04-06 04:37:32,0.3.4,10.0,layoutparser,,,,,493.0,493.0,https://pypi.org/project/layoutparser,79513.0,79513.0,,,,,,,,3.0,,,,,,,,,,,,,,,
382,Acme,deepmind/acme,reinforcement-learning,,https://github.com/deepmind/acme,https://github.com/deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2023-08-21 16:04:48.000000,2023-08-21 16:04:19,1183.0,7.0,392.0,83.0,52.0,53.0,199.0,3181.0,A library of reinforcement learning components and agents.,83.0,27,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],162.0,162.0,https://pypi.org/project/dm-acme,1333.0,1555.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,7351.0,,,,,2.0,,,,,,,,,,,,,,,
383,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2023-08-22 11:15:06.000000,2023-04-10 19:56:01,1585.0,,505.0,41.0,689.0,399.0,274.0,3159.0,Time series forecasting with PyTorch.,35.0,27,True,2023-04-10 19:56:20,1.0.0,31.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,,,https://pypi.org/project/pytorch-forecasting,71699.0,73096.0,https://anaconda.org/conda-forge/pytorch-forecasting,2023-06-16 19:21:40.268,48911.0,,,,,3.0,,,,,,,,,,,,,,,
384,ploomber,ploomber/ploomber,data-pipelines,,https://github.com/ploomber/ploomber,https://github.com/ploomber/ploomber,Apache-2.0,2020-01-20 20:13:06.000,2023-08-03 14:11:29.699000,2023-08-03 04:40:19,3028.0,23.0,214.0,28.0,279.0,97.0,753.0,3151.0,"The fastest way to build data pipelines. Develop iteratively, deploy anywhere.",76.0,27,True,,,69.0,ploomber,conda-forge/ploomber,,,,88.0,88.0,https://pypi.org/project/ploomber,4162.0,6958.0,https://anaconda.org/conda-forge/ploomber,2023-08-03 14:11:29.699,72717.0,,,,,3.0,,,,,,,,,,,,,,,
385,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2023-06-16 13:22:38.816000,2020-12-08 16:56:38,17588.0,,1023.0,218.0,3648.0,418.0,1108.0,2967.0,Unified and efficient Machine Learning.,248.0,27,False,2019-07-05 10:23:31,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,1761.0,https://anaconda.org/conda-forge/shogun,2023-06-16 13:22:38.816,127847.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1501.0,3.0,,,,,,,,shogun,,,,,,,
386,Cufflinks,santosjorge/cufflinks,data-viz,,https://github.com/santosjorge/cufflinks,https://github.com/santosjorge/cufflinks,MIT,2014-11-19 20:59:33.000,2022-02-11 16:25:24.000000,2021-02-25 05:05:09,452.0,,644.0,111.0,73.0,88.0,123.0,2873.0,Productivity Tools for Plotly + Pandas.,39.0,27,False,,,,cufflinks,,,,['pandas'],8908.0,8908.0,https://pypi.org/project/cufflinks,95686.0,95686.0,,,,,,,,3.0,,,,,,,,,,,,,,,
387,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2023-06-16 16:09:06.563000,2020-04-27 18:40:41,522.0,,961.0,167.0,214.0,38.0,146.0,2771.0,Performance analysis of predictive (alpha) stock factors.,25.0,27,False,2020-04-30 15:42:52,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,641.0,641.0,https://pypi.org/project/alphalens,2160.0,2453.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,19377.0,,,,,3.0,,,,,,,,,,,,,,,
388,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2023-06-07 20:30:52.000000,2023-06-03 05:02:19,540.0,13.0,460.0,97.0,42.0,71.0,240.0,2655.0,Learning to Rank in TensorFlow.,32.0,27,True,2023-06-03 06:14:49,0.5.3,18.0,tensorflow_ranking,,,,['tensorflow'],,,https://pypi.org/project/tensorflow_ranking,120370.0,120370.0,,,,,,,,2.0,,,,,,,,,,,,,,,
389,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2023-08-22 03:30:25.000000,2023-08-22 03:30:22,3432.0,61.0,327.0,157.0,1139.0,21.0,58.0,2642.0,Neural Network Libraries.,72.0,27,True,2023-07-14 02:40:27,1.36.0,71.0,nnabla,,,,,,,https://pypi.org/project/nnabla,3254.0,3263.0,,,,,,,,3.0,704.0,,,,,,,,,,,,,,
390,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2023-08-14 00:01:16.000000,2023-08-14 00:01:16,1564.0,58.0,222.0,47.0,2002.0,14.0,620.0,2588.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,33.0,27,True,2023-07-05 07:59:47,1.1.1,14.0,towhee,,,,,,,https://pypi.org/project/towhee,3607.0,3667.0,,,,,,,,3.0,1202.0,,,,,,,,,,,,,,
391,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2023-07-24 16:06:20.000000,2023-07-24 16:06:19,2605.0,7.0,317.0,34.0,492.0,42.0,211.0,2461.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",58.0,27,True,2022-11-02 19:43:17,0.3.8,14.0,textattack,conda-forge/textattack,,,,187.0,187.0,https://pypi.org/project/textattack,3668.0,3852.0,https://anaconda.org/conda-forge/textattack,2023-06-16 19:22:50.186,6461.0,,,,,2.0,,,,,,,,,,,,,,,
392,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2023-06-16 13:22:21.652000,2018-08-19 12:37:47,130.0,,274.0,66.0,58.0,20.0,39.0,2342.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,27,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],3772.0,3772.0,https://pypi.org/project/scikit-plot,409646.0,411851.0,https://anaconda.org/conda-forge/scikit-plot,2023-06-16 13:22:21.652,160994.0,,,,,2.0,,,,,,,,,,,,,,,
393,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2023-07-12 18:18:40.000000,2023-07-12 18:14:01,1515.0,28.0,233.0,65.0,58.0,30.0,185.0,1978.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,27,True,2023-07-12 18:26:08,2.0.1,13.0,ampligraph,,,,['tensorflow'],43.0,43.0,https://pypi.org/project/ampligraph,502.0,502.0,,,,,,,,2.0,,,,,,,,,,,,,,,
394,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2023-08-09 09:26:45.000000,2023-07-11 07:11:36,210.0,6.0,217.0,44.0,82.0,13.0,115.0,1920.0,A Python library that helps data scientists to infer causation rather than observing correlation.,35.0,27,True,2023-06-22 13:11:20,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",98.0,98.0,https://pypi.org/project/causalnex,9960.0,9960.0,,,,,,,,2.0,,,,,,,,,,,,,,,
395,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2023-08-24 08:38:44.000000,2023-08-23 04:08:35,1308.0,24.0,193.0,50.0,216.0,135.0,146.0,1899.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",38.0,27,True,2020-08-31 21:05:46,0.11.8,5.0,graphistry,,,,['jupyter'],96.0,96.0,https://pypi.org/project/graphistry,3080.0,3080.0,,,,,,,,2.0,,,,,,,,,,,,,,,
396,arq,samuelcolvin/arq,data-pipelines,,https://github.com/samuelcolvin/arq,https://github.com/samuelcolvin/arq,MIT,2016-07-21 18:24:42.000,2023-07-25 20:56:30.000000,2023-05-20 15:36:34,375.0,,135.0,30.0,224.0,48.0,140.0,1663.0,Fast job queuing and RPC in python with asyncio and redis.,54.0,27,True,2022-12-02 13:19:42,0.25.0,55.0,arq,conda-forge/arq,,,,426.0,426.0,https://pypi.org/project/arq,69976.0,70277.0,https://anaconda.org/conda-forge/arq,2023-06-16 19:25:38.090,8434.0,,,,,3.0,,,,,,,,,,,,,,,
397,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2023-08-24 10:39:36.000000,2023-08-24 10:39:36,801.0,19.0,349.0,36.0,817.0,150.0,274.0,1631.0,A Python package to assess and improve fairness of machine learning models.,75.0,27,True,2023-07-28 09:05:39,0.9.0,13.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],2.0,2.0,https://pypi.org/project/fairlearn,179690.0,180555.0,https://anaconda.org/conda-forge/fairlearn,2023-07-28 12:27:51.245,28557.0,,,,,2.0,,,,,,,,,,,,,,,
398,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2023-08-14 16:12:00.000000,2023-08-14 16:02:23,1697.0,34.0,360.0,57.0,95.0,51.0,405.0,1570.0,Reinforcement Learning environments based on the 1993 game Doom.,53.0,27,False,2023-05-12 10:16:57,1.2.0,26.0,vizdoom,,,,,201.0,201.0,https://pypi.org/project/vizdoom,848.0,979.0,,,,,,,,2.0,11720.0,,,,,,Farama-Foundation/ViZDoom,,,,,,,,
399,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-08-04 02:52:06.000000,2023-08-04 02:52:06,1364.0,4.0,303.0,28.0,368.0,72.0,119.0,1535.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,27,True,2023-05-18 06:27:52,2.2.5,10.0,pgl,,,,['paddle'],45.0,45.0,https://pypi.org/project/pgl,1368.0,1368.0,,,,,,,,2.0,,,,,,,,,,,,,,,
400,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,302.0,74.0,742.0,37.0,168.0,1477.0,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:02,0.13.1,13.0,chainercv,,,,,360.0,360.0,https://pypi.org/project/chainercv,2190.0,2190.0,,,,,,,,3.0,,,,,,,,,,,,,,,
401,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2023-07-21 21:17:07.584000,2023-07-04 11:04:34,170.0,12.0,171.0,30.0,16.0,,75.0,1407.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",14.0,27,True,,,34.0,autoviz,conda-forge/autoviz,,,,535.0,535.0,https://pypi.org/project/autoviz,320744.0,322432.0,https://anaconda.org/conda-forge/autoviz,2023-07-21 21:17:07.584,40528.0,,,,,3.0,,,,,,,,,,,,,,,
402,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-08-22 14:21:42.000000,2023-08-22 14:21:42,580.0,119.0,290.0,52.0,113.0,45.0,29.0,1383.0,Interpretability and explainability of data and machine learning models.,41.0,27,True,2023-07-01 11:47:13,0.3.0,3.0,aix360,,,,,79.0,79.0,https://pypi.org/project/aix360,701.0,701.0,,,,,,,,2.0,,,,,,,,,,,,,,,
403,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2023-06-16 19:18:35.492000,2022-06-21 11:53:05,286.0,,223.0,50.0,183.0,43.0,119.0,1343.0,Metric learning algorithms in Python.,22.0,27,False,2020-07-02 12:55:51,0.6.2,10.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],292.0,292.0,https://pypi.org/project/metric-learn,14780.0,15028.0,https://anaconda.org/conda-forge/metric-learn,2023-06-16 19:18:35.492,10207.0,,,,,3.0,,,,,,,,,,,,,,,
