,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
421,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2023-08-02 23:01:57.000000,2023-04-21 09:54:21,207.0,,299.0,87.0,89.0,43.0,31.0,3375.0,Python library that makes it easy for data scientists to create charts.,25.0,26,True,2023-04-21 09:55:18,4.0.3,23.0,chartify,conda-forge/chartify,,,,72.0,72.0,https://pypi.org/project/chartify,2246.0,2734.0,https://anaconda.org/conda-forge/chartify,2023-06-16 16:11:58.064,27849.0,,,,,3.0,,,,,,,,,,,,,,,
422,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2023-03-25 01:23:32.000000,2023-01-15 08:49:01,2100.0,,522.0,146.0,235.0,31.0,631.0,3242.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,82.0,26,True,2021-08-30 20:20:58,0.6.5,14.0,tensorforce,,,,['tensorflow'],425.0,425.0,https://pypi.org/project/tensorforce,700.0,700.0,,,,,,,,2.0,,,,,,,,,,,,,,,
423,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2023-08-07 20:52:40.000000,2023-08-07 19:43:13,445.0,10.0,259.0,47.0,434.0,52.0,242.0,3199.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,39.0,26,True,2023-07-12 16:55:59,0.4.9,22.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,,,https://pypi.org/project/hummingbird-ml,8466.0,9574.0,https://anaconda.org/conda-forge/hummingbird-ml,2023-07-12 18:59:37.482,31954.0,,,,,2.0,283.0,,,,,,,,,,,,,,
424,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2023-06-16 19:17:56.088000,2021-06-22 10:51:48,116.0,,466.0,102.0,49.0,55.0,253.0,2728.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,26,False,2019-04-08 11:28:27,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,651.0,651.0,https://pypi.org/project/neuralcoref,2884.0,3244.0,https://anaconda.org/conda-forge/neuralcoref,2023-06-16 19:17:56.088,14701.0,,,,,3.0,757.0,,,,,,,,,,,,,,
425,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2023-07-14 08:49:11.000000,2023-07-03 11:44:54,1294.0,3.0,308.0,94.0,2150.0,196.0,980.0,2627.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",51.0,26,True,2023-01-10 09:30:53,0.10.0,100.0,pymars,,,,,,,https://pypi.org/project/pymars,83260.0,83260.0,,,,,,,,3.0,,,,,,,,,,,,,,,
426,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,4.0,256.0,58.0,56.0,19.0,50.0,2188.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,26,True,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],552.0,552.0,https://pypi.org/project/pytorch-nlp,8926.0,8926.0,,,,,,,,3.0,,,,,,,,,,,,,,,
427,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2023-07-27 19:09:07.000000,2023-07-27 19:09:06,413.0,5.0,679.0,91.0,228.0,140.0,90.0,2097.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",66.0,26,True,2022-09-03 03:41:16,0.5.0,10.0,aif360,conda-forge/aif360,,,,288.0,288.0,https://pypi.org/project/aif360,6796.0,6986.0,https://anaconda.org/conda-forge/aif360,2023-06-16 19:22:49.476,6674.0,,,,,2.0,,,,,,,,,,,,,,,
428,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2023-06-16 19:27:14.287000,2022-09-28 17:12:28,249.0,,235.0,25.0,315.0,70.0,37.0,2090.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,26,True,2022-09-28 06:56:26,0.2.10,2.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],635.0,635.0,https://pypi.org/project/lazypredict,26656.0,26753.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,2341.0,,,,,2.0,,,,,,,,,,,,,,,
429,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2023-06-16 19:23:39.686000,2021-07-16 09:03:20,66.0,,453.0,38.0,42.0,56.0,58.0,2033.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,False,2020-09-15 16:22:45,1.1.1,8.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1684.0,1684.0,https://pypi.org/project/efficientnet,50997.0,55922.0,https://anaconda.org/anaconda/efficientnet,2023-06-16 19:23:39.686,419.0,,,,,3.0,250566.0,,,,,,,,,,,,,,
430,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2023-06-16 19:18:00.316000,2021-07-09 11:06:18,56.0,,480.0,40.0,23.0,64.0,38.0,2028.0,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,26,False,,,2.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],3852.0,3852.0,https://pypi.org/project/mtcnn,40006.0,40242.0,https://anaconda.org/conda-forge/mtcnn,2023-06-16 19:18:00.316,9926.0,,,,,3.0,,,,,,,,,,,,,,,
431,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2023-07-12 18:18:40.000000,2023-07-12 18:14:01,1515.0,28.0,232.0,65.0,58.0,30.0,185.0,1973.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,26,True,2023-07-12 18:26:08,2.0.1,13.0,ampligraph,,,,['tensorflow'],41.0,41.0,https://pypi.org/project/ampligraph,621.0,621.0,,,,,,,,2.0,,,,,,,,,,,,,,,
432,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2023-08-06 22:24:12.000000,2022-02-12 02:32:06,1636.0,,158.0,61.0,66.0,65.0,129.0,1785.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,26,False,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,308.0,308.0,https://pypi.org/project/hypertools,867.0,867.0,,,,,,,,3.0,29.0,,,,,,,,,,,,,,
433,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-05-12 18:37:24.000000,2023-02-03 00:10:35,690.0,,271.0,43.0,494.0,152.0,149.0,1659.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,48.0,26,True,2022-12-16 20:51:38,0.12.1,48.0,petastorm,,,,,130.0,130.0,https://pypi.org/project/petastorm,31601.0,31608.0,,,,,,,,3.0,428.0,,,,,,,,,,,,,,
434,arq,samuelcolvin/arq,data-pipelines,,https://github.com/samuelcolvin/arq,https://github.com/samuelcolvin/arq,MIT,2016-07-21 18:24:42.000,2023-07-25 20:56:30.000000,2023-05-20 15:36:34,375.0,1.0,133.0,30.0,224.0,48.0,140.0,1647.0,Fast job queuing and RPC in python with asyncio and redis.,54.0,26,True,2022-12-02 13:19:42,0.25.0,55.0,arq,conda-forge/arq,,,,420.0,420.0,https://pypi.org/project/arq,60065.0,60361.0,https://anaconda.org/conda-forge/arq,2023-06-16 19:25:38.090,8288.0,,,,,3.0,,,,,,,,,,,,,,,
435,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-07-23 13:25:31.000000,2023-07-22 17:11:01,561.0,6.0,102.0,51.0,431.0,50.0,101.0,1616.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,28.0,26,True,2023-07-23 13:25:31,1.1.9,24.0,hivemind,,,,,68.0,68.0,https://pypi.org/project/hivemind,9005.0,9005.0,,,,,,,,3.0,,,,,,,,,,,,,,,
436,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2023-06-16 16:17:11.586000,2023-04-20 14:53:46,460.0,,231.0,51.0,48.0,20.0,91.0,1522.0,Contextually-keyed word vectors.,19.0,26,True,2023-04-17 13:11:14,2.0.2,18.0,sense2vec,conda-forge/sense2vec,,,,278.0,278.0,https://pypi.org/project/sense2vec,1955.0,3566.0,https://anaconda.org/conda-forge/sense2vec,2023-06-16 16:17:11.586,34190.0,,,,,3.0,56592.0,,,,,,,,,,,,,,
437,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2023-08-07 01:26:28.000000,2023-06-07 07:35:59,3033.0,2.0,117.0,38.0,322.0,8.0,186.0,1397.0,Multi-class confusion matrix library in Python.,17.0,26,True,2023-06-07 14:06:28,4.0,43.0,pycm,,,,,232.0,232.0,https://pypi.org/project/pycm,34682.0,34682.0,,,,,,,,3.0,,,,,,,,,,,,,,,
438,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2023-08-10 04:25:05.000000,2023-08-04 20:03:27,6019.0,99.0,248.0,47.0,2267.0,251.0,1257.0,1350.0,cuGraph - RAPIDS Graph Analytics Library.,101.0,26,True,2023-08-09 21:12:40,23.08.00,30.0,cugraph,conda-forge/libcugraph,,,,2.0,2.0,https://pypi.org/project/cugraph,195.0,770.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,16110.0,,,,,3.0,,,,,,,,,,,,,,,
439,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2023-08-08 13:01:48.000000,2023-08-08 13:01:48,514.0,2.0,383.0,31.0,43.0,10.0,115.0,1278.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,26.0,26,False,2023-03-02 15:10:38,2.3.1,3.0,minisom,,,,,435.0,435.0,https://pypi.org/project/minisom,20028.0,20028.0,,,,,,,,3.0,,,,,,,,,,,,,,,
440,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2021-10-21 17:45:20.000000,2021-10-21 17:45:17,202.0,,173.0,26.0,35.0,2.0,114.0,1187.0,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,26,False,2021-03-30 16:22:41,0.5.5,5.0,fancyimpute,,,,['sklearn'],1408.0,1408.0,https://pypi.org/project/fancyimpute,9847.0,9847.0,,,,,,,,2.0,,,,,,,,,,,,,,,
441,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2023-06-16 13:22:22.238000,2022-12-22 14:52:10,805.0,,141.0,37.0,214.0,102.0,152.0,1178.0,Real-time stream processing for python.,48.0,26,True,,,16.0,streamz,conda-forge/streamz,,,,415.0,415.0,https://pypi.org/project/streamz,18279.0,28323.0,https://anaconda.org/conda-forge/streamz,2023-06-16 13:22:22.238,713129.0,,,,,3.0,,,,,,,,,,,,,,,
442,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,,2016-06-05 15:21:22.000,2023-07-30 07:06:31.000000,2023-07-30 07:05:58,66.0,21.0,282.0,57.0,61.0,8.0,107.0,1157.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,9.0,26,False,2023-07-30 07:06:31,0.6.2,10.0,stockstats,,,,,904.0,904.0,https://pypi.org/project/stockstats,16181.0,16181.0,,,,,,,,3.0,,,,,,,,,,,,,,,
443,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-06-13 15:44:32.000000,2023-06-13 15:44:32,1102.0,3.0,229.0,39.0,66.0,49.0,203.0,1144.0,A toolbox to iNNvestigate neural networks predictions!.,20.0,26,True,2023-05-05 17:25:40,2.1.0,4.0,innvestigate,,,,['tensorflow'],106.0,106.0,https://pypi.org/project/innvestigate,773.0,779.0,,,,,,,,2.0,74.0,,,,,,,,,,,,,,
444,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2023-06-06 09:46:41.000000,2023-06-06 09:46:40,415.0,2.0,318.0,40.0,295.0,21.0,200.0,1124.0,A research toolkit for particle swarm optimization in Python.,45.0,26,True,2020-11-14 05:18:38,.1.2.0,15.0,pyswarms,,,,,291.0,291.0,https://pypi.org/project/pyswarms,8913.0,8913.0,,,,,,,,3.0,,,,,,,,,,,,,,,
445,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-07-31 19:32:08.000000,2023-07-31 19:32:05,566.0,3.0,184.0,49.0,61.0,,68.0,971.0,Training neural models with structured signals.,37.0,26,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,,['tensorflow'],369.0,369.0,https://pypi.org/project/neural-structured-learning,14633.0,14633.0,,,,,,,,3.0,,,,,,,,,,,,,,,
446,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2023-06-16 19:21:24.805000,2022-09-28 08:58:38,127.0,,103.0,22.0,91.0,27.0,71.0,921.0,Python 3.6+ toolbox for submitting jobs to Slurm.,23.0,26,True,2021-02-01 10:18:48,1.2.0,7.0,submitit,conda-forge/submitit,,,,1444.0,1444.0,https://pypi.org/project/submitit,138969.0,139672.0,https://anaconda.org/conda-forge/submitit,2023-06-16 19:21:24.805,25338.0,,,,,3.0,,,,,,,,,,,,,,,
447,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2023-08-10 12:53:35.000000,2023-08-10 12:53:32,1156.0,238.0,47.0,13.0,276.0,22.0,327.0,770.0,"Cost-effective LLM development in any cloud (AWS, GCP, Azure, Lambda, etc).",13.0,26,True,2023-08-10 13:07:04,0.10.8,25.0,dstack,,,,,11.0,11.0,https://pypi.org/project/dstack,1500.0,1500.0,,,,,,,,3.0,,,15.0,,,,,,,,,,,,
448,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2023-08-10 03:20:53.000000,2023-08-10 03:20:53,1214.0,227.0,56.0,8.0,206.0,15.0,109.0,449.0,Happy Transformer makes it easy to fine-tune and perform inference with NLP Transformer models.,14.0,26,True,2023-08-07 03:02:27,3.0.0,40.0,happytransformer,,,,['huggingface'],188.0,188.0,https://pypi.org/project/happytransformer,4710.0,4710.0,,,,,,,,3.0,,,,,,,,,,,,,,,
449,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2023-08-10 07:59:26.000000,2023-08-10 07:59:09,16990.0,150.0,103.0,26.0,3527.0,495.0,3366.0,445.0,"Keep code, data, containers under control with git and git-annex.",55.0,26,False,2023-07-03 01:45:11,0.19.2,97.0,datalad,conda-forge/datalad,,,,,,https://pypi.org/project/datalad,14166.0,24132.0,https://anaconda.org/conda-forge/datalad,2023-07-03 04:39:12.010,378740.0,,,,,3.0,,,,,,,,,,,,,,,
450,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2023-08-10 12:49:42.000000,2023-08-10 11:38:22,1584.0,122.0,46.0,14.0,1213.0,19.0,189.0,404.0,Experiment tracking tool and model registry.,47.0,26,True,2023-08-10 09:44:48,1.5.0rc1,107.0,neptune-client,conda-forge/neptune-client,,,,,,https://pypi.org/project/neptune-client,567211.0,572470.0,https://anaconda.org/conda-forge/neptune-client,2023-07-27 15:48:27.111,205136.0,,,,,3.0,,,,,,,,,,,,,,,
451,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2023-06-29 16:28:26.000000,2023-06-29 16:28:24,325.0,5.0,1323.0,440.0,46.0,74.0,86.0,10178.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,25,True,2019-09-26 14:58:33,2,2.0,dopamine-rl,,,,['tensorflow'],4.0,4.0,https://pypi.org/project/dopamine-rl,36452.0,36452.0,,,,,,,,2.0,,,,,,,,,,,,,,,
452,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2023-06-14 00:38:14.000000,2022-11-08 22:11:16,98.0,,1671.0,199.0,68.0,74.0,34.0,9215.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,30.0,25,True,,,,english-words,,,,,1.0,1.0,https://pypi.org/project/english-words,524112.0,524112.0,,,,,,,,3.0,,,,,,,,,,,,,,,
453,cortex,cortexlabs/cortex,model-serialisation,,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000,2023-06-16 18:03:39.000000,2023-03-04 05:19:44,2327.0,,603.0,147.0,1362.0,111.0,985.0,7952.0,Production infrastructure for machine learning at scale.,24.0,25,True,2022-09-23 18:01:31,0.42.1,63.0,cortex,,,,,,,https://pypi.org/project/cortex,9450.0,9450.0,,,,,,,,3.0,,,,,,,,,,,,,,,
454,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2023-06-16 16:08:26.431000,2023-01-27 13:12:44,652.0,,960.0,147.0,93.0,73.0,304.0,5904.0,A Python scikit for building and analyzing recommender systems.,45.0,25,True,,,8.0,scikit-surprise,conda-forge/scikit-surprise,,,,4.0,4.0,https://pypi.org/project/scikit-surprise,120364.0,125295.0,https://anaconda.org/conda-forge/scikit-surprise,2023-06-16 16:08:26.431,330377.0,,,,,2.0,,,,,,,,,,,,,,,
455,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2022-09-22 23:59:19.000000,2022-09-22 23:59:07,1084.0,,959.0,185.0,325.0,324.0,292.0,5741.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,True,2020-07-24 06:14:52,0.3.1,12.0,mmdnn,,,,,111.0,111.0,https://pypi.org/project/mmdnn,554.0,607.0,,,,,,,,3.0,3674.0,,,,,,,,,,,,,,
456,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2023-08-10 12:20:08.000000,2023-06-14 07:01:38,11504.0,56.0,1476.0,143.0,3223.0,766.0,991.0,5147.0,An Industrial Grade Federated Learning Framework.,92.0,25,True,2023-06-02 10:06:56,1.11.2,44.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,
457,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,,2016-02-10 20:06:05.000,2019-10-22 20:30:48.000000,2018-07-25 01:28:08,1796.0,,749.0,277.0,437.0,186.0,328.0,4798.0,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,25,False,2018-01-22 06:03:37,1.3.5,28.0,edward,,,,['tensorflow'],297.0,297.0,https://pypi.org/project/edward,554.0,554.0,,,,,,,,3.0,16.0,,,,,,,,,,,,,,
458,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-07-31 14:15:16.000000,2023-04-28 16:55:30,521.0,,418.0,62.0,87.0,26.0,86.0,4646.0,Finding duplicate images made easy!.,15.0,25,True,2023-04-28 17:26:08,0.3.2,8.0,imagededup,,,,['tensorflow'],55.0,55.0,https://pypi.org/project/imagededup,1910.0,1910.0,,,,,,,,3.0,,,,,,,,,,,,,,,
459,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2023-02-06 16:41:16.000000,2021-03-19 15:48:33,667.0,,612.0,160.0,130.0,75.0,101.0,4562.0,A collection of infrastructure and tools for research in neural network interpretability.,40.0,25,False,2021-03-19 15:59:35,0.3.10,15.0,lucid,,,,['tensorflow'],738.0,738.0,https://pypi.org/project/lucid,635.0,635.0,,,,,,,,3.0,,,,,,,,,,,,,,,
460,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2023-08-10 11:19:12.000000,2023-08-10 11:19:12,3210.0,97.0,567.0,89.0,3538.0,240.0,1204.0,4559.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,85.0,25,True,2023-07-24 11:29:57,1.28.0,68.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
461,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2022-10-26 06:08:44.000000,2021-05-10 18:34:53,57.0,,405.0,39.0,54.0,98.0,43.0,3851.0,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,25,False,,,,torchsummary,,,,['pytorch'],10328.0,10328.0,https://pypi.org/project/torchsummary,131231.0,131231.0,,,,,,,,2.0,,,,,,,,,,,,,,,
462,Lasagne,Lasagne/Lasagne,ml-frameworks,,https://github.com/Lasagne/Lasagne,https://github.com/Lasagne/Lasagne,,2014-09-11 15:31:41.000,2022-03-26 02:58:32.000000,2019-11-20 20:28:30,1161.0,,927.0,219.0,408.0,115.0,402.0,3848.0,Lightweight library to build and train neural networks in Theano.,72.0,25,False,2015-08-13 21:00:09,0.1,1.0,lasagne,,,,,999.0,999.0,https://pypi.org/project/lasagne,4472.0,4472.0,,,,,,,,3.0,,,,,,,,,,,,,,,
463,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342.0,,512.0,110.0,71.0,185.0,115.0,3062.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,25,False,2019-04-25 02:10:05,0.4.4,15.0,xlearn,,,,,122.0,122.0,https://pypi.org/project/xlearn,5080.0,5143.0,,,,,,,,3.0,4109.0,,,,,,,,,,,,,,
464,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2023-07-19 07:53:13.000000,2023-07-19 07:40:10,212.0,8.0,126.0,29.0,196.0,13.0,72.0,2523.0,HiPlot makes understanding high dimensional data easy.,9.0,25,True,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,295.0,295.0,https://pypi.org/project/hiplot,23538.0,27137.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,151174.0,,,,,3.0,,,,,,,,,,,,,,,
465,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2023-08-08 17:08:29.000000,2023-08-08 17:08:26,746.0,24.0,567.0,175.0,70.0,5.0,511.0,2294.0,Python sync/async framework for Interactive Brokers API.,35.0,25,True,,,22.0,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,26953.0,27658.0,https://anaconda.org/conda-forge/ib-insync,2023-06-16 16:16:07.159,34591.0,,,,,3.0,,,,,,,,,,,,,,,
466,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,605.0,91.0,29.0,20.0,51.0,2266.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,25,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,391.0,391.0,https://pypi.org/project/python_speech_features,93963.0,93963.0,,,,,,,,3.0,,,,,,,,,,,,,,,
467,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2023-08-10 13:44:18.000000,2023-07-23 14:42:27,191.0,5.0,429.0,36.0,235.0,17.0,257.0,2243.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,25,True,2023-07-23 13:34:05,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,29748.0,30006.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-06-16 19:28:15.390,5162.0,,,,,2.0,,,,,,,,,,,,,,,
